0,0,0,0,0,0,0,0,0,0,0,1.6134,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15404
0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.15761
0,0,0,0,0,0,0,0,0,0,0,0,-0.53165,0,0.50297
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.83764
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.58643
0,0,0,0,0,0,0,0,0,0,0,0,-0.42039,0,-0.67686
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20468
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2196
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0606
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
