23045,34477,33227,33150,33150,33150,37710,40912,40912,44407,34747,34747,34747,70421,66632,60323,60323,60323,87983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89249,93838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94637,NaN,NaN,NaN,NaN,NaN,94015,93378,NaN,93457,61537,NaN,93971,94397,94325,NaN,NaN,89817,NaN,NaN,NaN,NaN,NaN,92101,NaN,60322,60299,60299,60299,60299,60299,60299,60299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63666,86385,NaN,89686,89686,NaN,NaN,NaN,NaN,NaN,NaN,93900,93900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94873,94873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14405,22947,24663,24669,24669,24669,30870,43932,43932,47937,80266,80266,80266,85041,86177,91909,91909,91909,94093,98922,98943,98943,98998,98998,99215,99215,1.0017e+05,98664,99254,99254,1.0052e+05,1.0052e+05,1.0052e+05,1.0052e+05,1.0086e+05,1.0086e+05,1.0086e+05,1.0086e+05,1.0086e+05,1.0086e+05,1.0086e+05,1.009e+05,1.009e+05,1.0095e+05,1.01e+05,1.01e+05,1.01e+05,1.01e+05,1.01e+05,1.01e+05,1.01e+05,1.01e+05,1.0101e+05,94944,1.0029e+05,1.0088e+05,1.0088e+05,1.0088e+05,1.0088e+05,1.0088e+05,1.0088e+05,1.0122e+05,1.0124e+05,1.0107e+05,1.0107e+05,1.0055e+05,1.0121e+05,1.0121e+05,1.0072e+05,99988,1.0102e+05,99863,96111,99643,1.0028e+05,1.0115e+05,1.0118e+05,94546,94546,96761,98870,98870,98870,96211,96211,99413,96948,87611,93262,93262,93262,93262,93262,93262,93262,98643,1.0023e+05,97704,97704,99545,95652,95652,97051,97415,97518,98286,91206,92168,94572,95053,95053,95063,95063,95842,95842,98921,98921,1.0025e+05,1.0025e+05,1.0071e+05,1.0073e+05,1.0084e+05,1.0084e+05,1.0084e+05,1.0084e+05,98554,98554,98554,99825,1.0032e+05,1.0051e+05,1.0051e+05,1.009e+05,1.009e+05,1.009e+05,1.0109e+05,1.0109e+05,1.0114e+05,1.0123e+05,1.0123e+05,1.0028e+05,1.0058e+05,1.0058e+05,1.0061e+05,1.0077e+05,1.0103e+05,1.0103e+05,1.0108e+05,1.0108e+05,1.0108e+05
