2.2204e-16,9416,46878,46339,57897,57897,62410,62589,90999,91078,92487,NaN,NaN,NaN,NaN,99128,99784,99784,NaN,1.0056e+05,1.0056e+05,1.0058e+05,NaN,1.0031e+05,1.0042e+05,1.0025e+05,1.0025e+05,1.0025e+05,1.0025e+05,1.0025e+05,1.0009e+05,1.0009e+05,1.0009e+05,1.0009e+05,1.0009e+05,1.0051e+05,1.0051e+05,1.0051e+05,1.0028e+05,1.0028e+05,1.0028e+05,1.0028e+05,1.0028e+05,1.0028e+05,1.0028e+05,1.0028e+05,1.005e+05,1.005e+05,1.005e+05,1.005e+05,1.005e+05,1.005e+05,1.0042e+05,1.0042e+05,1.0042e+05,1.0042e+05,1.0042e+05,1.0042e+05,1.0042e+05,1.0042e+05,1.0078e+05,1.0078e+05,1.0078e+05,1.0078e+05,1.0078e+05,1.0078e+05,1.0078e+05,1.0078e+05,1.0078e+05,1.0078e+05,77248,77248,77248,77248,77248,77439,1.0039e+05,77427,77427,77427,77427,77427,77427,77427,77427,77427,77427,77427,77427,77427,77427,77427,77427,77427,77427,77427,77427,77427,77427,77427,77427,77427,77427,NaN,99878,99878,99878,99878,99878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99281,99281,99281,99281,99281,99281,99281,99281,NaN,NaN,NaN,NaN,NaN,93690,93690,93690,NaN,98983,98983,98983,NaN,NaN,NaN,NaN,NaN,NaN,53662,NaN,NaN,NaN,95215,95215,95215,95215
9507.5,9533,56092,64084,83751,83751,89066,89143,90116,90147,91577,98326,98326,98326,98326,98436,98785,98785,99112,99724,99724,99863,99937,1.0006e+05,1.0006e+05,1.0007e+05,1.0007e+05,1.0007e+05,1.0007e+05,1.0007e+05,1.001e+05,1.001e+05,1.001e+05,1.001e+05,1.001e+05,1.0016e+05,1.0016e+05,1.0016e+05,1.0016e+05,1.0016e+05,1.0016e+05,1.0016e+05,1.0016e+05,1.0016e+05,1.0016e+05,1.0016e+05,1.0018e+05,1.0018e+05,1.0018e+05,1.0018e+05,1.0018e+05,1.0018e+05,1.002e+05,1.002e+05,1.002e+05,1.002e+05,1.002e+05,1.002e+05,1.002e+05,1.002e+05,1.0023e+05,1.0023e+05,1.0023e+05,1.0023e+05,1.0023e+05,1.0023e+05,1.0023e+05,1.0023e+05,1.0023e+05,1.0023e+05,1.0024e+05,1.0024e+05,1.0024e+05,1.0024e+05,1.0024e+05,1.0025e+05,1.0025e+05,1.0032e+05,1.0032e+05,1.0032e+05,1.0032e+05,1.0032e+05,1.0032e+05,1.0032e+05,1.0032e+05,1.0032e+05,1.0032e+05,1.0032e+05,1.0032e+05,1.0032e+05,1.0032e+05,1.0032e+05,1.0032e+05,1.0032e+05,1.0032e+05,1.0032e+05,1.0032e+05,1.0032e+05,1.0032e+05,1.0032e+05,1.0032e+05,1.0032e+05,1.0032e+05,99599,99872,99872,99872,99872,99872,99876,99876,99876,99876,99876,99876,99876,1.0013e+05,1.0013e+05,1.0013e+05,1.0013e+05,1.0013e+05,1.0013e+05,1.0013e+05,1.0013e+05,1.0011e+05,1.0011e+05,1.0011e+05,99378,99378,92866,92866,92866,97589,98109,98109,98109,97713,97713,97713,97713,97713,97713,91639,95013,95013,95013,93688,93688,93688,93688
