7442.7,9712.6,9712.6,21680,69681,69951,63461,71846,71846,84484,84484,84477,84634,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71251,71251,71251,71251,71251,71251,71251,71251,71251,71251,79365,79365,88062,88062,88062,88062,82634,NaN,NaN,76953,77014,77890,77890,77922,77980,77980,79810,79810,79810,80436,80436,80436,80436,80426,80443,80425,80454,80454,80536,80462,80462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91148,91148,92331,92193,92193,92193,92277,92160,92202,92150,92150,93244,93244,93125,93125,93125,93125,93125,93422,93422,93422,93422,93606,93606,93529,93529,93529,93529,93529,93529,93444,93444,93444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97933,97933,97933,NaN,NaN,NaN,93391,98165,98165,93391
31746,36300,36300,47562,67908,70502,73714,75672,75672,85019,85019,85053,85104,95145,95145,96232,96337,96608,96608,97731,97731,97834,97834,97834,98511,98511,98511,99435,99530,99530,99530,99530,84530,84530,84530,84530,84530,84530,84530,84530,84530,84530,84718,84718,89173,89173,89173,89173,91057,96837,96837,82047,82061,83088,83088,83120,83122,83122,84717,84717,84717,84824,84824,84824,84824,84856,84862,84889,84993,84993,84994,85028,85028,85147,85147,85147,85147,85147,85147,85147,85147,85198,85256,85256,85256,85256,85256,85269,85269,85269,85269,85269,85269,85269,88592,88592,92924,92992,92992,92992,92993,93008,93021,93025,93025,93993,93993,94019,94019,94019,94019,94019,94287,94287,94287,94287,94293,94293,94342,94342,94342,94342,94342,94342,94359,94359,94359,96680,96680,96680,96680,96680,96680,98390,98435,98435,98435,98435,98435,98435,98866,98866,98866,98925,99297,99297,94448,98666,98666,94448
