0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21099
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.48528
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0356
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.9735,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4959
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95639
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04164
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,-1.7571,0.65709,0,-1.379
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.81327
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82488
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
