0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.83186
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.193
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7075
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35737
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0104
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9927
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43591
0,0,0,0,0,0,0,0,0,0,0,0,0,0.68045,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017948
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
