0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.76846
0,0,0,0,0,0,0,0,0,0,0,0,0.81644,-0.37424,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.7257,0
0,0,0,0,0,0,0,0,0,0,0,-2,0,1.2904,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.79241,0
0,0,0,0,0,0,0,0,0,0,0,0,0.39995,-0.49833,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3097,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6914,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2527,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.284,-0.6476
0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07388,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.31114,0.62797
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
