25.2,86.962,6327.9,3.8807,0.13195
25.3,87.351,6354.3,3.9473,0.13212
25.4,87.745,6390.7,3.9304,0.18192
25.5,88.138,6427.1,3.9144,0.18207
25.6,88.53,6454.7,3.9069,0.13818
25.7,88.92,6482.4,3.8998,0.13834
25.8,89.31,6510.1,3.893,0.13849
25.9,89.7,6536.9,3.9259,0.13399
26,90.092,6563.7,3.9577,0.13415
26.1,90.488,6601.7,3.9679,0.19014
26.2,90.885,6639.8,3.9778,0.1903
26.3,91.283,6677.9,3.9873,0.19046
26.4,91.681,6708.3,3.9618,0.15223
26.5,92.078,6738.8,3.9372,0.15238
26.6,92.471,6768.3,3.9407,0.14749
26.7,92.865,6797.9,3.944,0.14765
26.8,93.26,6827.4,3.9474,0.14781
26.9,93.655,6851.9,3.9349,0.12236
27,94.048,6876.4,3.923,0.12252
27.1,94.44,6905.6,3.9249,0.14582
27.2,94.833,6934.7,3.9269,0.14597
27.3,95.225,6964,3.9289,0.14613
27.4,95.618,6993.9,3.9038,0.14942
27.5,96.009,7023.8,3.8798,0.14957
27.6,96.397,7049,3.9128,0.12633
27.7,96.788,7074.3,3.9447,0.12649
27.8,97.182,7099.7,3.9756,0.12666
27.9,97.58,7125.7,3.9611,0.13001
28,97.976,7151.7,3.9472,0.13017
28.1,98.371,7177.8,3.9339,0.13033
28.2,98.764,7208.4,3.9707,0.15311
28.3,99.161,7239,4.0063,0.15328
28.4,99.562,7269.3,3.9873,0.15119
28.5,99.961,7299.6,3.9691,0.15135
28.6,100.36,7329.9,3.9517,0.1515
28.7,100.75,7358.4,3.9475,0.14252
28.8,101.15,7386.9,3.9436,0.14268
28.9,101.54,7420,3.9965,0.16568
29,101.94,7453.2,4.0474,0.16585
29.1,102.35,7486.4,4.0964,0.16602
29.2,102.76,7523.4,4.0428,0.18509
29.3,103.16,7560.5,3.9916,0.18525
29.4,103.56,7584.4,4.0366,0.11958
29.5,103.96,7608.3,4.0802,0.11975
29.6,104.37,7632.3,4.1224,0.11992
29.7,104.78,7669.8,4.1531,0.1876
29.8,105.2,7707.4,4.1825,0.18777
29.9,105.62,7744.8,4.1233,0.18712
30,106.03,7782.3,4.0665,0.18728
30.1,106.44,7812.9,4.1156,0.15307
30.2,106.85,7843.5,4.163,0.15324
30.3,107.26,7874.2,4.2087,0.15341
30.4,107.68,7906.8,4.1411,0.16273
30.5,108.1,7939.3,4.076,0.16289
30.6,108.51,7959.9,4.1361,0.10275
30.7,108.92,7980.5,4.1944,0.10293
30.8,109.34,8001.1,4.251,0.1031
30.9,109.76,8037.7,4.236,0.18315
31,110.19,8074.4,4.2216,0.18332
31.1,110.61,8108.3,4.2072,0.16974
31.2,111.03,8142.3,4.1935,0.16991
31.3,111.45,8175.3,4.1621,0.16489
31.4,111.87,8208.3,4.132,0.16506
31.5,112.28,8241.4,4.1031,0.16522
31.6,112.69,8268.1,4.1222,0.13382
31.7,113.1,8294.9,4.1408,0.13399
31.8,113.52,8325.8,4.1552,0.15434
31.9,113.93,8356.7,4.1692,0.15451
32,114.35,8387.6,4.1828,0.15468
32.1,114.77,8422.7,4.2005,0.17552
32.2,115.19,8457.9,4.2175,0.1757
32.3,115.61,8490.5,4.2166,0.1629
32.4,116.03,8523.1,4.2157,0.16307
32.5,116.45,8555.2,4.1916,0.16091
32.6,116.87,8587.5,4.1686,0.16108
32.7,117.29,8619.7,4.1464,0.16125
32.8,117.7,8652.6,4.1326,0.16462
32.9,118.12,8685.6,4.1193,0.16478
33,118.53,8714.1,4.1473,0.14275
33.1,118.94,8742.7,4.1743,0.14292
33.2,119.36,8771.3,4.2005,0.14309
33.3,119.78,8806.9,4.1615,0.17782
33.4,120.2,8842.5,4.1242,0.17798
33.5,120.61,8870.1,4.1517,0.13785
33.6,121.02,8897.7,4.1783,0.13802
33.7,121.44,8925.4,4.1226,0.13844
33.8,121.85,8953.1,4.069,0.1386
33.9,122.26,8980.8,4.0174,0.13876
34,122.66,9009.8,4.0675,0.14457
34.1,123.07,9038.7,4.1158,0.14474
34.2,123.48,9071.8,4.0857,0.16528
34.3,123.89,9104.8,4.0568,0.16545
34.4,124.3,9138,4.0291,0.16561
34.5,124.7,9166.7,4.0927,0.14349
34.6,125.11,9195.4,4.1541,0.14366
34.7,125.52,9234.2,4.128,0.1941
34.8,125.94,9273.1,4.1031,0.19426
34.9,126.35,9312,4.0793,0.19443
35,126.75,9343.8,4.0651,0.15922
35.1,127.16,9375.7,4.0515,0.15938
35.2,127.57,9405.7,4.0704,0.14988
35.3,127.97,9435.7,4.0886,0.15004
35.4,128.38,9465.7,4.1062,0.15021
35.5,128.79,9498.4,4.1551,0.1633
35.6,129.21,9531.1,4.2023,0.16347
35.7,129.63,9567.6,4.1435,0.18263
35.8,130.04,9604.1,4.0872,0.1828
35.9,130.45,9631.7,4.1564,0.13795
36,130.87,9659.4,4.2233,0.13813
36.1,131.29,9687,4.288,0.1383
36.2,131.72,9724.4,4.2554,0.18669
36.3,132.14,9761.7,4.2242,0.18686
36.4,132.57,9793.3,4.2205,0.15782
36.5,132.99,9824.9,4.217,0.15799
36.6,133.41,9856.5,4.2138,0.15816
36.7,133.83,9888,4.2292,0.15742
36.8,134.25,9919.5,4.2442,0.15759
36.9,134.68,9955.6,4.2529,0.18033
37,135.1,9991.7,4.2614,0.18051
37.1,135.53,10027,4.277,0.17653
37.2,135.96,10062,4.292,0.17671
37.3,136.39,10098,4.3066,0.17688
37.4,136.82,10138,4.3344,0.19908
37.5,137.25,10177,4.3612,0.19925
37.6,137.69,10217,4.2915,0.20051
37.7,138.12,10258,4.2248,0.20068
37.8,138.54,10287,4.2224,0.14638
37.9,138.96,10316,4.2201,0.14655
38,139.38,10346,4.218,0.14672
38.1,139.8,10370,4.2837,0.12418
38.2,140.23,10395,4.3473,0.12436
38.3,140.67,10434,4.3432,0.19385
38.4,141.1,10473,4.3394,0.19402
38.5,141.54,10513,4.3525,0.19835
38.6,141.97,10552,4.3651,0.19853
38.7,142.41,10592,4.3773,0.19871
38.8,142.85,10633,4.3758,0.20688
38.9,143.28,10675,4.3745,0.20706
39,143.72,10715,4.3645,0.19929
39.1,144.16,10754,4.355,0.19947
39.2,144.59,10788,4.3401,0.16736
39.3,145.03,10821,4.3259,0.16754
39.4,145.46,10849,4.2908,0.13536
39.5,145.89,10876,4.2569,0.13554
39.6,146.31,10903,4.2243,0.13571
39.7,146.74,10931,4.2689,0.13888
39.8,147.16,10958,4.312,0.13906
39.9,147.59,10992,4.3209,0.16743
40,148.03,11025,4.3296,0.1676
40.1,148.46,11064,4.2834,0.19328
40.2,148.89,11103,4.2392,0.19345
40.3,149.31,11141,4.1968,0.19362
40.4,149.73,11175,4.1865,0.16997
40.5,150.15,11209,4.1766,0.17014
40.6,150.57,11236,4.1612,0.13472
40.7,150.98,11263,4.1465,0.13489
40.8,151.4,11290,4.1324,0.13505
40.9,151.81,11315,4.2072,0.12347
41,152.23,11340,4.2795,0.12365
41.1,152.66,11382,4.3075,0.21024
41.2,153.09,11424,4.3344,0.21041
41.3,153.52,11465,4.2848,0.20534
41.4,153.95,11506,4.2374,0.20551
41.5,154.38,11547,4.1921,0.20568
41.6,154.8,11581,4.2291,0.16942
41.7,155.22,11615,4.2647,0.16959
41.8,155.64,11648,4.2522,0.16653
41.9,156.07,11682,4.2403,0.16671
42,156.49,11715,4.2673,0.16476
42.1,156.92,11748,4.2933,0.16494
42.2,157.35,11781,4.3185,0.16512
42.3,157.78,11821,4.2868,0.20279
42.4,158.21,11862,4.2566,0.20296
42.5,158.64,11894,4.2389,0.16231
42.6,159.06,11927,4.2221,0.16248
42.7,159.48,11955,4.2359,0.1412
42.8,159.91,11983,4.2493,0.14137
42.9,160.33,12012,4.2624,0.14155
43,160.76,12044,4.3022,0.16407
43.1,161.19,12077,4.3407,0.16425
43.2,161.62,12112,4.3438,0.17528
43.3,162.06,12147,4.3468,0.17545
43.4,162.49,12187,4.3593,0.19913
43.5,162.93,12227,4.3713,0.19931
43.6,163.36,12267,4.3829,0.19949
43.7,163.8,12304,4.3672,0.18285
43.8,164.24,12340,4.3522,0.18302
43.9,164.67,12376,4.3427,0.17743
44,165.11,12411,4.3336,0.17761
44.1,165.54,12446,4.2961,0.17608
44.2,165.97,12482,4.2602,0.17626
44.3,166.4,12517,4.2258,0.17643
44.4,166.82,12546,4.263,0.14624
44.5,167.25,12575,4.299,0.14641
44.6,167.68,12614,4.2942,0.19339
44.7,168.11,12653,4.2897,0.19357
44.8,168.53,12689,4.2978,0.17838
44.9,168.96,12724,4.3056,0.17855
45,169.39,12760,4.3133,0.17873
45.1,169.83,12790,4.2797,0.14891
45.2,170.25,12820,4.2474,0.14908
45.3,170.68,12849,4.3079,0.14733
45.4,171.11,12879,4.3665,0.14751
45.5,171.55,12919,4.3981,0.20383
45.6,171.99,12960,4.4285,0.20401
45.7,172.43,13001,4.4578,0.20419
45.8,172.87,13044,4.3961,0.21721
45.9,173.31,13088,4.3371,0.21739
46,173.75,13123,4.3787,0.17604
46.1,174.19,13158,4.4189,0.17622
46.2,174.63,13198,4.404,0.19976
46.3,175.07,13238,4.3899,0.19994
46.4,175.51,13273,4.3938,0.17459
46.5,175.95,13308,4.3976,0.17477
46.6,176.39,13343,4.4015,0.17495
46.7,176.83,13376,4.4134,0.16217
46.8,177.27,13408,4.4251,0.16235
46.9,177.71,13441,4.4156,0.16544
47,178.15,13474,4.4066,0.16562
47.1,178.59,13511,4.4511,0.18416
47.2,179.04,13548,4.494,0.18434
47.3,179.49,13590,4.5029,0.21164
47.4,179.94,13633,4.5116,0.21183
47.5,180.39,13675,4.5199,0.21201
47.6,180.84,13714,4.4622,0.19305
47.7,181.29,13752,4.4069,0.19323
47.8,181.73,13788,4.4826,0.17737
47.9,182.18,13823,4.5556,0.17755
48,182.63,13868,4.5146,0.22291
48.1,183.08,13913,4.4755,0.2231
48.2,183.53,13947,4.4524,0.17109
48.3,183.98,13981,4.4303,0.17127
48.4,184.42,14015,4.4092,0.17145
48.5,184.86,14049,4.4774,0.16633
48.6,185.31,14082,4.5432,0.16651
48.7,185.76,14125,4.4944,0.21729
48.8,186.21,14169,4.4478,0.21747
48.9,186.66,14206,4.4423,0.18462
49,187.1,14243,4.4372,0.1848
49.1,187.54,14275,4.4351,0.16318
49.2,187.99,14308,4.4332,0.16337
49.3,188.43,14341,4.4314,0.16355
49.4,188.87,14377,4.4203,0.18112
49.5,189.32,14413,4.4098,0.1813
49.6,189.76,14446,4.3974,0.16546
49.7,190.2,14479,4.3857,0.16564
49.8,190.63,14510,4.3752,0.15067
49.9,191.07,14540,4.3652,0.15085
50,191.51,14571,4.4121,0.15479
50.1,191.95,14602,4.4575,0.15497
50.2,192.4,14633,4.5013,0.15515
50.3,192.85,14671,4.5186,0.19097
50.4,193.3,14709,4.5352,0.19115
50.5,193.75,14747,4.4881,0.1892
50.6,194.2,14785,4.443,0.18938
50.7,194.64,14820,4.5035,0.17624
50.8,195.09,14855,4.5619,0.17643
50.9,195.55,14898,4.5177,0.21096
51,196,14940,4.4754,0.21115
51.1,196.45,14973,4.5162,0.16582
51.2,196.9,15006,4.5556,0.16601
51.3,197.36,15039,4.5937,0.1662
51.4,197.82,15085,4.5748,0.22767
51.5,198.27,15130,4.5568,0.22786
51.6,198.73,15166,4.5137,0.18005
51.7,199.18,15203,4.4724,0.18023
51.8,199.63,15230,4.4818,0.13703
51.9,200.08,15257,4.491,0.13722
52,200.53,15296,4.5537,0.19395
52.1,200.98,15335,4.6141,0.19413
52.2,201.44,15374,4.6721,0.19432
52.3,201.91,15421,4.6045,0.23645
52.4,202.37,15468,4.5399,0.23664
52.5,202.82,15499,4.5466,0.15438
52.6,203.28,15530,4.5532,0.15456
52.7,203.73,15564,4.5338,0.16639
52.8,204.19,15597,4.5152,0.16657
52.9,204.64,15633,4.4945,0.18057
53,205.09,15669,4.4746,0.18075
53.1,205.54,15702,4.4678,0.16536
53.2,205.98,15735,4.4614,0.16554
53.3,206.43,15768,4.4552,0.16572
53.4,206.87,15800,4.472,0.15731
53.5,207.32,15831,4.4883,0.15749
53.6,207.77,15867,4.5361,0.18025
53.7,208.22,15904,4.5822,0.18043
53.8,208.68,15948,4.6085,0.22412
53.9,209.14,15993,4.6338,0.22431
54,209.61,16036,4.5658,0.21465
54.1,210.06,16079,4.5006,0.21484
54.2,210.51,16113,4.5484,0.17032
54.3,210.97,16147,4.5946,0.1705
54.4,211.43,16181,4.6391,0.17069
54.5,211.89,16223,4.6628,0.20935
54.6,212.36,16265,4.6855,0.20954
54.7,212.83,16309,4.6266,0.21806
54.8,213.29,16352,4.5702,0.21825
54.9,213.75,16387,4.5989,0.17142
55,214.21,16421,4.6267,0.17161
55.1,214.67,16462,4.6721,0.20407
55.2,215.14,16503,4.7158,0.20426
55.3,215.61,16549,4.7126,0.232
55.4,216.08,16596,4.7095,0.23219
55.5,216.55,16640,4.6694,0.22355
55.6,217.02,16685,4.631,0.22374
55.7,217.48,16719,4.6355,0.17202
55.8,217.94,16754,4.6398,0.17221
55.9,218.41,16788,4.6441,0.1724
56,218.87,16825,4.6854,0.18273
56.1,219.34,16862,4.7253,0.18292
56.2,219.81,16905,4.7296,0.21589
56.3,220.29,16948,4.7337,0.21609
56.4,220.76,16992,4.7597,0.22199
56.5,221.23,17037,4.7847,0.22218
56.6,221.71,17083,4.7778,0.23041
56.7,222.19,17129,4.7711,0.2306
56.8,222.67,17171,4.7851,0.20972
56.9,223.15,17213,4.7987,0.20991
57,223.63,17258,4.7854,0.22459
57.1,224.11,17303,4.7727,0.22478
57.2,224.58,17348,4.8108,0.22499
57.3,225.06,17393,4.8474,0.22518
57.4,225.55,17440,4.7888,0.23606
57.5,226.03,17487,4.7327,0.23626
57.6,226.5,17520,4.7679,0.16301
57.7,226.98,17552,4.802,0.1632
57.8,227.46,17585,4.8349,0.1634
57.9,227.94,17633,4.8656,0.24143
58,228.43,17682,4.8951,0.24163
58.1,228.92,17727,4.8131,0.22567
58.2,229.4,17772,4.7346,0.22587
58.3,229.87,17806,4.7549,0.17133
58.4,230.35,17841,4.7745,0.17152
58.5,230.82,17881,4.7946,0.20161
58.6,231.3,17921,4.8139,0.2018
58.7,231.79,17965,4.7724,0.2185
58.8,232.26,18009,4.7326,0.2187
58.9,232.74,18045,4.7116,0.17909
59,233.21,18080,4.6916,0.17929
59.1,233.68,18117,4.771,0.18119
59.2,234.15,18153,4.8474,0.18138
59.3,234.64,18201,4.8217,0.24209
59.4,235.12,18250,4.7972,0.24229
59.5,235.6,18291,4.7938,0.20509
59.6,236.08,18332,4.7907,0.20529
59.7,236.56,18376,4.7652,0.2183
59.8,237.04,18419,4.7408,0.2185
59.9,237.51,18458,4.7495,0.1937
60,237.98,18497,4.758,0.1939
60.1,238.46,18536,4.7663,0.19409
60.2,238.94,18577,4.7339,0.20595
60.3,239.41,18618,4.703,0.20614
60.4,239.88,18654,4.7435,0.18151
60.5,240.35,18691,4.7826,0.18171
60.6,240.83,18734,4.7335,0.21644
60.7,241.31,18777,4.6864,0.21663
60.8,241.77,18811,4.6993,0.16912
60.9,242.24,18845,4.7118,0.16931
61,242.72,18881,4.6875,0.17805
61.1,243.18,18916,4.6642,0.17824
61.2,243.65,18952,4.7123,0.1785
61.3,244.12,18988,4.7588,0.17869
61.4,244.6,19033,4.7155,0.22904
61.5,245.07,19079,4.6741,0.22923
61.6,245.54,19116,4.7096,0.18359
61.7,246.01,19153,4.7438,0.18378
61.8,246.48,19198,4.7321,0.22691
61.9,246.96,19244,4.7209,0.2271
62,247.43,19289,4.7102,0.2273
62.1,247.9,19327,4.6752,0.19067
62.2,248.37,19365,4.6417,0.19086
62.3,248.83,19402,4.6839,0.18321
62.4,249.3,19439,4.7246,0.18341
62.5,249.77,19484,4.7269,0.22642
62.6,250.24,19529,4.7292,0.22661
62.7,250.72,19572,4.7303,0.21435
62.8,251.19,19615,4.7314,0.21455
62.9,251.66,19654,4.7025,0.19445
63,252.13,19693,4.6748,0.19464
63.1,252.6,19727,4.6814,0.17248
63.2,253.07,19762,4.6879,0.17267
63.3,253.54,19800,4.7217,0.19055
63.4,254.01,19838,4.7543,0.19074
63.5,254.49,19884,4.7441,0.22801
63.6,254.96,19929,4.7345,0.2282
63.7,255.43,19975,4.7253,0.2284
63.8,255.91,20018,4.7341,0.21447
63.9,256.38,20061,4.7427,0.21466
64,256.85,20102,4.6986,0.20719
64.1,257.32,20144,4.6564,0.20738
64.2,257.79,20177,4.7317,0.16604
64.3,258.26,20210,4.8045,0.16624
