0,0,0,1.5,0
0.1,0.15,56.456,1.8674,0.28228
0.2,0.33674,115.87,2.1676,0.29708
0.3,0.5535,176.57,2.4229,0.30347
0.4,0.7958,237.9,2.646,0.30665
0.5,1.0604,299.58,2.8445,0.30841
0.6,1.3449,363.09,2.9993,0.31757
0.7,1.6448,426.73,3.1398,0.31816
0.8,1.9588,490.44,3.2684,0.31859
0.9,2.2856,554.22,3.3866,0.3189
1,2.6243,613.7,3.5393,0.29738
1.1,2.9782,673.22,3.6816,0.29762
1.2,3.3464,732.79,3.8147,0.29781
1.3,3.7278,796.99,3.8638,0.32103
1.4,4.1142,861.22,3.9097,0.32112
1.5,4.5052,921.65,4.0283,0.30217
1.6,4.908,982.11,4.14,0.30229
1.7,5.322,1042.6,4.2454,0.3024
1.8,5.7466,1100.7,4.3635,0.29066
1.9,6.1829,1158.9,4.4755,0.29076
2,6.6305,1228.6,4.5067,0.34879
2.1,7.0811,1298.4,4.5362,0.34887
2.2,7.5347,1363.4,4.5605,0.32483
2.3,7.9908,1428.4,4.5836,0.32492
2.4,8.4492,1493.4,4.6055,0.325
2.5,8.9097,1551.5,4.7053,0.2905
2.6,9.3802,1609.6,4.8002,0.29059
2.7,9.8603,1674.1,4.8016,0.3225
2.8,10.34,1738.6,4.8029,0.32258
2.9,10.821,1797.6,4.847,0.29493
3,11.305,1856.6,4.889,0.29502
3.1,11.794,1915.4,4.9738,0.29396
3.2,12.292,1974.2,5.0547,0.29405
3.3,12.797,2037.9,5.056,0.31868
3.4,13.303,2101.7,5.0573,0.31877
3.5,13.808,2163.1,5.1325,0.30703
3.6,14.322,2224.5,5.2042,0.30712
3.7,14.842,2287.9,5.201,0.3171
3.8,15.362,2351.4,5.1979,0.31719
3.9,15.882,2410,5.2341,0.29327
4,16.405,2468.7,5.2686,0.29336
4.1,16.932,2531.8,5.2824,0.31562
4.2,17.461,2595,5.2957,0.31571
4.3,17.99,2657.7,5.314,0.31385
4.4,18.522,2720.5,5.3315,0.31395
4.5,19.055,2783.7,5.3511,0.31596
4.6,19.59,2847,5.3835,0.31653
4.7,20.128,2910.3,5.4144,0.31663
4.8,20.67,2969.4,5.4457,0.29516
4.9,21.214,3028.4,5.4755,0.29525
5,21.762,3093.4,5.4596,0.32482
5.1,22.308,3158.4,5.4444,0.32491
5.2,22.852,3220.5,5.4633,0.31073
5.3,23.398,3282.7,5.4814,0.31082
5.4,23.947,3343.9,5.5255,0.30635
5.5,24.499,3405.2,5.5677,0.30645
5.6,25.056,3468.9,5.5981,0.31826
5.7,25.616,3531.8,5.5833,0.31431
5.8,26.174,3594.6,5.5691,0.3144
5.9,26.731,3655,5.6041,0.3018
6,27.291,3715.4,5.6375,0.3019
6.1,27.855,3777.6,5.6002,0.3111
6.2,28.415,3839.8,5.5647,0.31119
6.3,28.972,3899.8,5.5878,0.29987
6.4,29.53,3959.8,5.6099,0.29997
6.5,30.091,4019.9,5.6165,0.30074
6.6,30.653,4080.8,5.68,0.30445
6.7,31.221,4141.7,5.7407,0.30455
6.8,31.795,4207.9,5.7046,0.33083
6.9,32.366,4274.1,5.6702,0.33093
7,32.933,4335.6,5.6639,0.30727
7.1,33.499,4397,5.6578,0.30737
7.2,34.065,4462.4,5.6536,0.3267
7.3,34.63,4522.8,5.6598,0.30198
7.4,35.196,4583.2,5.6657,0.30207
7.5,35.763,4643.1,5.7353,0.29962
7.6,36.336,4703,5.802,0.29972
7.7,36.916,4771.4,5.7517,0.34156
7.8,37.492,4839.7,5.7037,0.34166
7.9,38.062,4901,5.7098,0.3067
8,38.633,4961,5.704,0.30006
8.1,39.203,5021.1,5.6985,0.30016
8.2,39.773,5077.9,5.6995,0.28434
8.3,40.343,5134.8,5.7005,0.28444
8.4,40.913,5193.9,5.7623,0.29554
8.5,41.489,5253.1,5.8215,0.29564
8.6,42.072,5315.8,5.8042,0.31392
8.7,42.652,5381,5.8166,0.3258
8.8,43.234,5446.2,5.8285,0.3259
8.9,43.816,5507.9,5.8358,0.30852
9,44.4,5569.6,5.8428,0.30862
9.1,44.984,5636.9,5.8417,0.33625
9.2,45.568,5704.1,5.8406,0.33635
9.3,46.153,5768,5.7963,0.31926
9.4,46.732,5827.2,5.8252,0.29629
9.5,47.315,5886.5,5.8528,0.29639
9.6,47.9,5951.5,5.8728,0.32499
9.7,48.487,6016.5,5.892,0.32509
9.8,49.076,6079.6,5.8557,0.3151
9.9,49.662,6138.8,5.8941,0.29639
10,50.251,6198.1,5.9308,0.29649
10.1,50.844,6262.8,5.9247,0.32328
10.2,51.437,6327.5,5.919,0.32338
10.3,52.029,6390.2,5.9034,0.31376
10.4,52.619,6454.2,5.9129,0.31973
10.5,53.21,6518.1,5.922,0.31984
10.6,53.803,6579.7,5.9085,0.30807
10.7,54.394,6641.4,5.8957,0.30817
10.8,54.983,6706.2,5.9475,0.32387
10.9,55.578,6770.9,5.9971,0.32397
11,56.178,6836.3,5.9347,0.32671
11.1,56.771,6899.8,5.9637,0.31757
11.2,57.367,6963.3,5.9915,0.31768
11.3,57.967,7028.9,5.9295,0.32783
11.4,58.56,7094.5,5.8703,0.32793
11.5,59.147,7151.7,5.9309,0.28626
11.6,59.74,7220.9,5.8673,0.34581
11.7,60.326,7290.1,5.8066,0.34591
11.8,60.907,7345.2,5.8816,0.27531
11.9,61.495,7400.2,5.9535,0.27541
12,62.091,7469.2,5.9155,0.34492
12.1,62.682,7533.7,5.8729,0.32247
12.2,63.269,7598.2,5.8322,0.32257
12.3,63.853,7656.4,5.8873,0.29091
12.4,64.441,7714.6,5.9402,0.29101
12.5,65.035,7781.8,5.9544,0.33584
12.6,65.631,7844.6,5.881,0.31429
12.7,66.219,7907.5,5.811,0.31439
12.8,66.8,7967.9,5.8842,0.30212
12.9,67.388,8028.4,5.9542,0.30222
13,67.984,8093.1,5.8729,0.32372
13.1,68.571,8157.9,5.7952,0.32382
13.2,69.151,8218.1,5.8817,0.30108
13.3,69.739,8286.7,5.8024,0.34317
13.4,70.319,8355.4,5.7268,0.34327
13.5,70.892,8414,5.7793,0.29323
13.6,71.47,8472.7,5.8296,0.29333
13.7,72.053,8536.6,5.8473,0.3194
13.8,72.637,8603.1,5.8015,0.33257
13.9,73.217,8669.6,5.7579,0.33267
14,73.793,8733.9,5.8205,0.3215
14.1,74.375,8798.3,5.8803,0.3216
14.2,74.963,8864.3,5.8472,0.33004
14.3,75.548,8930.3,5.8156,0.33015
14.4,76.13,8993.4,5.8679,0.31564
14.5,76.716,9061.6,5.8286,0.34093
14.6,77.299,9129.8,5.7911,0.34103
14.7,77.878,9192,5.7937,0.31091
14.8,78.458,9254.2,5.7963,0.31101
14.9,79.037,9318.2,5.7974,0.31985
15,79.617,9378.1,5.793,0.29971
15.1,80.196,9438.1,5.7889,0.29981
15.2,80.775,9498.7,5.8491,0.30291
15.3,81.36,9559.3,5.9068,0.30301
15.4,81.951,9622.6,5.8947,0.31659
15.5,82.54,9685.9,5.8833,0.31669
15.6,83.129,9753.9,5.8955,0.33994
15.7,83.718,9820.4,5.8654,0.3326
15.8,84.305,9887,5.8368,0.3327
15.9,84.888,9953.1,5.8542,0.33054
16,85.474,10019,5.8709,0.33065
16.1,86.061,10086,5.8469,0.3357
16.2,86.646,10146,5.8828,0.29834
16.3,87.234,10206,5.9172,0.29844
16.4,87.826,10274,5.8623,0.34341
16.5,88.412,10343,5.8099,0.34351
16.6,88.993,10402,5.8036,0.29224
16.7,89.573,10460,5.7975,0.29234
16.8,90.153,10522,5.8529,0.30969
16.9,90.738,10585,5.8363,0.31761
17,91.322,10649,5.8205,0.31772
17.1,91.904,10712,5.839,0.3149
17.2,92.488,10775,5.8566,0.315
17.3,93.074,10841,5.8647,0.33159
17.4,93.66,10905,5.8287,0.31696
17.5,94.243,10968,5.7944,0.31706
17.6,94.822,11031,5.8604,0.31413
17.7,95.408,11094,5.9236,0.31423
17.8,96.001,11163,5.8667,0.34734
17.9,96.587,11228,5.9251,0.32431
18,97.18,11293,5.981,0.32442
18.1,97.778,11363,5.9176,0.35138
18.2,98.37,11434,5.8573,0.35149
18.3,98.956,11496,5.8879,0.31297
18.4,99.544,11559,5.9173,0.31307
18.5,100.14,11622,5.9193,0.31813
18.6,100.73,11684,5.906,0.30987
18.7,101.32,11746,5.8933,0.30998
18.8,101.91,11808,5.9598,0.30599
18.9,102.5,11869,6.0234,0.30609
19,103.11,11937,5.9964,0.34169
19.1,103.71,12005,6.0237,0.34154
19.2,104.31,12074,6.0497,0.34165
19.3,104.91,12142,5.9958,0.34366
19.4,105.51,12211,5.9445,0.34377
19.5,106.11,12272,5.9882,0.30253
19.6,106.71,12340,5.9108,0.34078
19.7,107.3,12408,5.837,0.34088
19.8,107.88,12472,5.8741,0.31766
19.9,108.47,12535,5.9097,0.31776
20,109.06,12597,5.9181,0.30992
20.1,109.65,12662,5.9406,0.32419
20.2,110.25,12727,5.9622,0.32429
20.3,110.84,12796,5.9135,0.3446
20.4,111.43,12865,5.8671,0.3447
20.5,112.02,12929,5.8853,0.32332
20.6,112.61,12993,5.8632,0.31797
20.7,113.19,13057,5.8421,0.31808
20.8,113.78,13120,5.8541,0.31917
20.9,114.36,13184,5.8657,0.31927
21,114.95,13249,5.8621,0.32492
21.1,115.54,13314,5.8587,0.32502
21.2,116.12,13379,5.8888,0.32153
21.3,116.71,13445,5.8888,0.3325
21.4,117.3,13512,5.8888,0.3326
21.5,117.89,13579,5.8843,0.33495
21.6,118.48,13646,5.8802,0.33506
21.7,119.07,13711,5.8612,0.32496
21.8,119.65,13771,5.8653,0.29988
21.9,120.24,13831,5.8692,0.29998
22,120.83,13892,5.94,0.30755
22.1,121.42,13954,6.0078,0.30765
22.2,122.02,14024,6.0014,0.35084
22.3,122.62,14092,5.9459,0.34011
22.4,123.21,14160,5.893,0.34022
22.5,123.8,14218,5.9442,0.28907
22.6,124.4,14275,5.9932,0.28917
22.7,125,14344,5.9985,0.34181
22.8,125.6,14412,6.0036,0.34192
22.9,126.2,14478,5.9509,0.32868
23,126.79,14542,5.955,0.32121
23.1,127.39,14606,5.959,0.32132
23.2,127.98,14673,6.0107,0.33419
23.3,128.59,14740,6.0602,0.3343
23.4,129.19,14808,6.0599,0.33979
23.5,129.8,14877,6.0326,0.3441
23.6,130.4,14946,6.0066,0.34421
23.7,131,15014,5.9724,0.34344
23.8,131.6,15076,6.014,0.30885
23.9,132.2,15138,6.0538,0.30895
24,132.81,15207,6.0235,0.34345
24.1,133.41,15275,5.9945,0.34356
24.2,134.01,15341,5.9978,0.32797
24.3,134.61,15401,6.0515,0.30009
24.4,135.21,15461,6.103,0.30019
24.5,135.82,15531,6.0334,0.34901
24.6,136.43,15601,5.9671,0.34912
24.7,137.02,15665,5.9529,0.32281
24.8,137.62,15724,5.9979,0.29124
24.9,138.22,15782,6.0411,0.29134
25,138.82,15848,6.0696,0.33055
25.1,139.43,15914,6.0968,0.33065
25.2,140.04,15987,6.0257,0.36568
25.3,140.64,16052,6.1004,0.32319
25.4,141.25,16116,6.1719,0.3233
25.5,141.87,16188,6.0791,0.3592
25.6,142.48,16260,5.9907,0.35931
25.7,143.08,16329,6.0037,0.34444
25.8,143.68,16391,5.9875,0.3093
25.9,144.27,16453,5.9721,0.30941
26,144.87,16517,6.003,0.32072
26.1,145.47,16581,6.0325,0.32083
26.2,146.07,16647,6.0167,0.33123
