0,0,0,0,0,0,0,0,0,0,0,0.30633
0,0,0,0,0,0,0,0,0,0,0,-0.25405
0,0,0,0,0,0,0,0,0,0,0,-1.6825
0,0,0,0,0,0,0,0,0,0,0,-1.2647
0,0,0,0,0,0,0,0,0,0,0,-1.1796
0,0,0,0,0,0,0,0,0,0,0,1.3647
0,0,0,0,0,0,0,0,0,0,0,-1.9475
0,0,0,0,0,0,0,0,0,0,0,0.28169
0,0,0,0,0,0,0,0,0,0,0,-0.22329
0,0,0,0,0,0,0,0,0,0,0,0.56523
0,0,0,0,0,0,0,0,0,0,0,1.558
0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
