0,0,0,0,0,0,0,0,0,0,0,0,-0.65299,-0.79887,0.080366
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.0214,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7331
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.026968,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7153
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0.019523,0.30536
0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1.0853
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.44252
0,0,0,0,0,0,0,0,0,0,0,0,0,0.18209,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24315
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99919
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
