2.2204e-16,2.2204e-16,61981,88174,88174,87696,87696,87696,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,34916,49587,60244,83095,83095,61173
838.24,5144.5,58098,85867,85867,89534,89534,89534,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,33885,47063,57972,77873,77873,75836
