%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=208486, 2016/06/18 20:18:6.86)
11 155  2.960083796047873200e-01 0 0 1.194812e+00 -3.637843e+00 -3.133105e+00 1.754270e-01 -2.532750e+00 3.569481e+00 4.486632e+00 7.514627e-01 -3.629060e+00 1.737351e+00 1.739629e+00 3.574767e+00 -2.885407e-01 -1.600092e+00 1.377440e+00 1.253871e+00 -8.995346e-01 6.111508e-03 -1.463683e+00 3.827531e-02 -4.516491e-01 -1.141380e+00 7.619994e-01 2.783611e-01 -1.216134e+00 2.424841e+00 -2.663713e+00 -2.880623e+00 -3.196178e+00 -2.184989e+00 5.812546e-02 2.613874e+00 
12 169  2.794028717502026200e-01 0 0 1.290494e+00 -3.629141e+00 -3.424010e+00 -2.633660e-01 -2.558545e+00 3.197419e+00 4.528915e+00 8.761333e-01 -3.491032e+00 1.808994e+00 1.655377e+00 3.357987e+00 -5.687287e-01 -1.267296e+00 9.045124e-01 1.257627e+00 -1.251947e+00 3.908280e-01 -1.837841e+00 -6.840476e-04 -3.122414e-01 -8.889623e-01 4.056638e-01 4.906360e-01 -9.746306e-01 2.966429e+00 -2.267880e+00 -2.267699e+00 -2.984929e+00 -2.569249e+00 -8.192973e-02 2.999350e+00 
13 183  2.656094012906774500e-01 0 0 9.876135e-01 -3.588197e+00 -3.225693e+00 -5.393225e-02 -2.445992e+00 3.278203e+00 4.865572e+00 4.910743e-01 -3.692983e+00 2.171337e+00 2.195616e+00 3.379917e+00 -6.675226e-01 -1.287002e+00 1.219275e+00 1.526775e+00 -1.008840e+00 3.875925e-01 -1.623223e+00 -3.097130e-01 -1.285560e-01 -9.622685e-01 6.059039e-01 1.023890e-01 -1.160102e+00 2.803896e+00 -2.462682e+00 -2.468780e+00 -3.179692e+00 -2.431076e+00 -9.963195e-02 2.524986e+00 
14 197  2.414967230317363300e-01 0 0 1.112034e+00 -3.312967e+00 -3.311085e+00 -1.989029e-01 -2.549595e+00 3.201300e+00 4.156111e+00 5.606171e-01 -3.409388e+00 1.677583e+00 1.687803e+00 3.994405e+00 -2.989693e-01 -1.144136e+00 1.067912e+00 1.163231e+00 -1.219841e+00 2.022046e-01 -1.986721e+00 -6.423992e-02 -2.903573e-01 -1.062996e+00 4.164863e-01 -3.035695e-02 -1.119395e+00 2.525739e+00 -1.943731e+00 -2.273775e+00 -3.386891e+00 -2.310757e+00 3.322833e-01 2.429391e+00 
15 211  2.131277631242561600e-01 0 0 8.654337e-01 -3.504105e+00 -2.765244e+00 -1.190667e-01 -2.437449e+00 3.163443e+00 4.114766e+00 4.809989e-01 -3.665532e+00 1.890770e+00 1.840386e+00 3.706946e+00 -5.406586e-01 -1.343093e+00 1.515931e+00 1.262408e+00 -8.737396e-01 5.909781e-01 -1.943141e+00 -3.083933e-01 -8.369062e-01 -1.206982e+00 8.187428e-01 2.173708e-01 -1.067525e+00 2.763040e+00 -1.835099e+00 -2.143529e+00 -3.190864e+00 -2.298073e+00 6.417085e-01 2.539854e+00 
16 225  2.138601397236913900e-01 0 0 1.342457e+00 -3.397443e+00 -2.963142e+00 -2.031384e-01 -2.911708e+00 3.678854e+00 4.244753e+00 7.345093e-01 -3.590308e+00 1.834603e+00 1.487090e+00 3.571898e+00 -3.968271e-01 -1.337262e+00 1.863276e+00 1.137996e+00 -7.705783e-01 -8.298700e-04 -2.268747e+00 -1.293887e-01 -2.668074e-01 -1.094767e+00 5.304556e-01 3.358473e-01 -7.919364e-01 2.430352e+00 -2.203310e+00 -2.706348e+00 -3.365379e+00 -1.897341e+00 4.816910e-01 3.078105e+00 
17 239  2.217125443612261700e-01 0 0 1.155771e+00 -3.628754e+00 -3.071567e+00 7.199490e-02 -2.717924e+00 2.663132e+00 3.838547e+00 5.178023e-01 -3.975919e+00 2.183915e+00 1.640902e+00 3.871110e+00 -7.930612e-01 -1.274526e+00 1.191789e+00 1.300579e+00 -1.006467e+00 2.105265e-01 -2.183226e+00 -4.396531e-01 -4.712364e-01 -1.193369e+00 4.220454e-01 1.641637e-01 -1.010576e+00 2.913796e+00 -2.121330e+00 -2.725674e+00 -3.146109e+00 -2.183703e+00 2.990273e-01 2.528229e+00 
18 253  1.994108247818672000e-01 0 0 1.529087e+00 -3.608263e+00 -2.734319e+00 -1.874867e-01 -2.574944e+00 2.994263e+00 4.166677e+00 5.325085e-01 -4.212399e+00 1.931527e+00 1.646055e+00 4.022907e+00 -8.846022e-01 -1.332031e+00 1.420208e+00 1.310022e+00 -6.421245e-01 1.573230e-01 -2.334884e+00 -4.587946e-01 -6.592778e-01 -1.233199e+00 3.843680e-01 9.298930e-02 -1.166139e+00 2.880362e+00 -1.679727e+00 -2.517165e+00 -3.318910e+00 -2.231586e+00 5.769789e-01 3.086526e+00 
19 267  1.822950009909737900e-01 0 0 1.761854e+00 -3.687920e+00 -2.642451e+00 -3.228188e-01 -2.515877e+00 2.543967e+00 4.100349e+00 5.319146e-01 -4.233444e+00 2.361946e+00 2.026255e+00 3.819732e+00 -9.568220e-01 -1.063422e+00 1.153668e+00 9.225640e-01 -9.508031e-01 -8.585469e-03 -1.765095e+00 -4.703074e-01 -7.560577e-01 -9.885849e-01 2.355911e-01 -2.440506e-02 -8.811166e-01 2.927888e+00 -1.610581e+00 -2.202309e+00 -3.611297e+00 -2.134606e+00 6.150451e-01 2.527991e+00 
20 281  1.843646953997682400e-01 0 0 1.182185e+00 -3.423577e+00 -2.486271e+00 -1.207191e-01 -2.397746e+00 2.631455e+00 3.981934e+00 7.552215e-01 -3.786724e+00 2.267612e+00 1.462164e+00 3.692324e+00 -7.163572e-01 -1.132852e+00 1.097800e+00 1.118132e+00 -7.518515e-01 -6.845959e-02 -2.204035e+00 -6.672957e-01 -3.155250e-01 -1.326715e+00 3.260540e-01 -7.175114e-02 -5.691261e-01 3.021835e+00 -1.405811e+00 -2.379120e+00 -3.295482e+00 -2.263838e+00 3.416683e-01 2.850639e+00 
21 295  1.409639653118006700e-01 0 0 1.192795e+00 -3.653283e+00 -2.564723e+00 -1.465193e-01 -2.797351e+00 2.878729e+00 3.651714e+00 3.385120e-01 -3.958798e+00 2.242910e+00 1.630946e+00 3.446935e+00 -7.311951e-01 -1.130302e+00 1.490972e+00 9.631089e-01 -5.673197e-01 9.516189e-02 -2.377094e+00 -7.510468e-01 -3.842332e-01 -1.343381e+00 9.189224e-02 9.622483e-02 -4.465482e-01 2.780804e+00 -1.171184e+00 -1.947879e+00 -3.749059e+00 -2.015329e+00 5.462520e-01 3.382967e+00 
22 309  1.392006343633071000e-01 0 0 6.352139e-01 -3.314571e+00 -2.728738e+00 -1.909360e-01 -2.556429e+00 2.994325e+00 3.962951e+00 9.393095e-01 -3.857352e+00 1.214148e+00 1.648087e+00 3.416117e+00 -7.503439e-01 -1.084875e+00 1.898717e+00 1.080857e+00 -6.090071e-01 3.461667e-01 -2.125810e+00 -8.039688e-01 -3.746777e-01 -1.071157e+00 -1.655850e-02 -5.603996e-02 -6.615766e-01 3.133828e+00 -1.207612e+00 -2.029170e+00 -3.719845e+00 -2.346593e+00 5.989837e-01 3.207548e+00 
23 323  8.402586877072729100e-02 0 0 1.402670e+00 -3.277328e+00 -2.537947e+00 1.034439e-01 -2.455435e+00 3.250939e+00 3.426021e+00 1.063504e+00 -3.738597e+00 1.434775e+00 7.946559e-01 4.228874e+00 -6.356902e-01 -8.222168e-01 1.989031e+00 9.656922e-01 -6.316837e-01 3.565467e-01 -2.022016e+00 -7.800733e-01 -2.860283e-02 -6.968138e-01 8.033226e-03 -1.043106e-01 -5.841720e-01 3.524904e+00 -9.302039e-01 -1.985734e+00 -3.667022e+00 -2.454055e+00 7.586759e-02 2.829696e+00 
24 337  8.929965059152991700e-02 0 0 1.556494e+00 -3.960730e+00 -2.802479e+00 2.416679e-01 -2.285530e+00 3.014729e+00 3.451852e+00 4.149523e-01 -3.821293e+00 1.873225e+00 9.305514e-01 4.272829e+00 -2.601989e-02 -7.655302e-01 1.459975e+00 1.094064e+00 -1.104748e+00 -3.074724e-01 -2.445707e+00 -9.312724e-01 -4.037290e-01 -6.094571e-01 5.286751e-01 9.110143e-02 -1.552190e-01 3.060082e+00 -9.264732e-01 -2.195400e+00 -4.031250e+00 -2.154802e+00 1.790081e-01 3.235089e+00 
25 351  7.819373409623589500e-02 0 0 8.889405e-01 -3.629952e+00 -2.999568e+00 4.903555e-02 -2.955207e+00 3.127354e+00 3.486123e+00 1.080302e+00 -3.499640e+00 1.726759e+00 6.089366e-01 4.227279e+00 -5.105282e-01 -9.236875e-01 1.700435e+00 9.749281e-01 -1.211215e+00 9.984860e-02 -2.115599e+00 -1.121099e+00 -1.838939e-01 -8.917262e-01 3.659144e-02 -6.533708e-01 -1.496183e-01 3.587457e+00 -8.967174e-01 -2.330713e+00 -3.936632e+00 -1.851743e+00 2.213889e-01 3.453996e+00 
26 365  7.936662580367023800e-02 0 0 1.280945e+00 -3.573532e+00 -3.048568e+00 1.986940e-01 -2.890158e+00 2.592412e+00 3.694406e+00 8.907966e-01 -3.770438e+00 1.215845e+00 2.973135e-01 4.046116e+00 -7.142428e-01 -5.848472e-01 1.522135e+00 1.205224e+00 -2.399368e-01 -2.576690e-01 -1.695173e+00 -1.107919e+00 -8.072820e-02 -5.373988e-01 -1.906794e-01 -2.746464e-01 3.222489e-01 3.461031e+00 -6.882685e-01 -1.894022e+00 -4.293554e+00 -1.857452e+00 3.717654e-01 3.214269e+00 
27 379  7.941628670008066300e-02 0 0 8.530263e-01 -3.905153e+00 -2.971268e+00 -2.158063e-01 -2.660522e+00 2.369860e+00 3.040109e+00 9.713480e-01 -3.822115e+00 1.815056e+00 6.594083e-01 3.621991e+00 -5.544779e-01 -9.590836e-01 1.729341e+00 7.730869e-01 -1.303542e+00 3.916168e-01 -1.880626e+00 -1.845162e+00 1.490034e-01 -4.656794e-01 -6.115004e-02 -3.635778e-01 1.395788e-01 3.272535e+00 -1.067994e+00 -1.961210e+00 -4.295616e+00 -1.810185e+00 5.041643e-01 3.363318e+00 
28 393  6.375045548170896200e-02 0 0 1.294015e+00 -4.064524e+00 -3.035263e+00 -3.423680e-01 -2.888581e+00 2.130553e+00 2.758832e+00 6.010306e-01 -3.840913e+00 1.553171e+00 9.625524e-01 3.825736e+00 -3.980331e-01 -6.404309e-01 1.912596e+00 1.325971e+00 -1.231214e+00 5.990817e-01 -1.113361e+00 -1.191627e+00 -2.477124e-01 -5.282702e-02 -3.999038e-01 -1.960925e-01 2.467424e-01 3.778973e+00 -8.483154e-01 -1.647193e+00 -4.392993e+00 -1.881655e+00 6.990882e-01 3.160895e+00 
