0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.50249
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.137,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3847
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.15986
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65797
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1534
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2547
0,0,0,0,0,0,0,0,0,0,0,0,-1.8529,0,1.4571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43229
0,0,0,0,0,0,0,0,0,0,0,0,0,0.79067,-1.1571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92124
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5734
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
