26288,40173,41252,72581,NaN,NaN,NaN,NaN,NaN,NaN,87065,87065,87168,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88473,88473,88473,88473,88473,88473,88473,88473,88597,88597,NaN,NaN,87012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89668,89599,89691,NaN,NaN,NaN,NaN,NaN,90268,90336,90336,90336,90336,90336,90249,90249,90249,90249,90249,90249,90045,90045,90045,90250,90250,90250,90250,90250,90250,90250,90250,90250,90250,90250,90250,90250,90250,90250,90250,90250,90250,90250,90250,90250,90250,90250,90250,90221,90221,90221,90221,90221,90221,90221,90221,90221,90221,90221,90221,90221,90221,90221,90221,90287,90287,90287,90287,90287,90287,90287,90287,90287,90287,90287,90287,90287,90287,90287,90287,90287,90287,90248,90248,90248,90248,90248,90248,90248,90248,90248,90248,90248,90248,90305,90305,90305,90305,90305,90305,90305,90305,90305,90305,90248,90248,90248,90248,90130,90130
16880,26874,54451,81526,96433,96433,96433,96433,97147,97147,98915,98915,99344,1.003e+05,1.003e+05,1.003e+05,1.0106e+05,1.0106e+05,1.0106e+05,1.0106e+05,1.0059e+05,1.0059e+05,1.0059e+05,1.0059e+05,1.0059e+05,1.0059e+05,1.0059e+05,1.0059e+05,1.0063e+05,1.0063e+05,98761,98761,98786,98970,98970,99228,1.0049e+05,1.0049e+05,1.0049e+05,1.0049e+05,1.0049e+05,1.009e+05,1.0098e+05,1.01e+05,1.01e+05,1.0153e+05,1.0154e+05,1.0169e+05,1.0169e+05,1.0181e+05,1.0189e+05,1.0189e+05,1.0189e+05,1.0189e+05,1.0189e+05,1.0189e+05,1.0189e+05,1.0189e+05,1.0189e+05,1.0189e+05,1.0189e+05,1.019e+05,1.019e+05,1.019e+05,1.0199e+05,1.0199e+05,1.0199e+05,1.0199e+05,1.0199e+05,1.0199e+05,1.0199e+05,1.0199e+05,1.0199e+05,1.0199e+05,1.0199e+05,1.0199e+05,1.0199e+05,1.0199e+05,1.0199e+05,1.0199e+05,1.0199e+05,1.0199e+05,1.0199e+05,1.0199e+05,1.0199e+05,1.0199e+05,1.0199e+05,1.0199e+05,1.0202e+05,1.0202e+05,1.0202e+05,1.0202e+05,1.0202e+05,1.0202e+05,1.0202e+05,1.0202e+05,1.0202e+05,1.0202e+05,1.0202e+05,1.0202e+05,1.0202e+05,1.0202e+05,1.0202e+05,1.0202e+05,1.0204e+05,1.0204e+05,1.0204e+05,1.0204e+05,1.0204e+05,1.0204e+05,1.0204e+05,1.0204e+05,1.0204e+05,1.0204e+05,1.0204e+05,1.0204e+05,1.0204e+05,1.0204e+05,1.0204e+05,1.0204e+05,1.0204e+05,1.0204e+05,1.0205e+05,1.0205e+05,1.0205e+05,1.0205e+05,1.0205e+05,1.0205e+05,1.0205e+05,1.0205e+05,1.0205e+05,1.0205e+05,1.0205e+05,1.0205e+05,1.021e+05,1.021e+05,1.021e+05,1.021e+05,1.021e+05,1.021e+05,1.021e+05,1.021e+05,1.021e+05,1.021e+05,1.0205e+05,1.0205e+05,1.0205e+05,1.0205e+05,1.02e+05,1.02e+05
