%  columns="iteration, evaluation, sigma, max axis length, min axis length, all principal axes lengths (sorted square roots of eigenvalues of C)" (startseed=210803, 2016/06/19 16:44:7.04)
11 144 2.782986e-01 1.195578e+00 9.641149e-01 9.641149e-01 9.650578e-01 9.657932e-01 9.671161e-01 9.680033e-01 9.698629e-01 9.707220e-01 9.719996e-01 9.726589e-01 9.732245e-01 9.756163e-01 9.780926e-01 9.793119e-01 9.819762e-01 9.831722e-01 9.858077e-01 9.890867e-01 9.921796e-01 9.960204e-01 9.985507e-01 1.004831e+00 1.006994e+00 1.015514e+00 1.021461e+00 1.026432e+00 1.045579e+00 1.059639e+00 1.195578e+00 
12 157 2.868304e-01 1.197175e+00 9.611065e-01 9.611065e-01 9.623570e-01 9.630429e-01 9.640018e-01 9.677751e-01 9.680379e-01 9.684958e-01 9.696869e-01 9.711127e-01 9.728894e-01 9.739836e-01 9.771312e-01 9.785169e-01 9.802381e-01 9.826600e-01 9.834217e-01 9.875517e-01 9.924137e-01 9.950523e-01 9.992521e-01 1.001823e+00 1.007270e+00 1.018727e+00 1.019807e+00 1.027242e+00 1.048510e+00 1.075465e+00 1.197175e+00 
13 170 2.995080e-01 1.198717e+00 9.582566e-01 9.582566e-01 9.597628e-01 9.603290e-01 9.638842e-01 9.647254e-01 9.658350e-01 9.671337e-01 9.691443e-01 9.699160e-01 9.714078e-01 9.738107e-01 9.756982e-01 9.764436e-01 9.793893e-01 9.818924e-01 9.850645e-01 9.883963e-01 9.927194e-01 9.932244e-01 9.976808e-01 1.001064e+00 1.007812e+00 1.017692e+00 1.022784e+00 1.024903e+00 1.050113e+00 1.097729e+00 1.198717e+00 
14 183 3.092685e-01 1.198735e+00 9.551780e-01 9.551780e-01 9.568328e-01 9.587205e-01 9.617045e-01 9.618938e-01 9.635636e-01 9.646157e-01 9.673096e-01 9.687449e-01 9.708726e-01 9.721671e-01 9.732362e-01 9.757038e-01 9.779517e-01 9.813256e-01 9.840065e-01 9.888005e-01 9.905718e-01 9.922928e-01 1.000516e+00 1.004984e+00 1.007959e+00 1.016020e+00 1.021294e+00 1.027654e+00 1.048527e+00 1.123195e+00 1.198735e+00 
15 196 3.230707e-01 1.198208e+00 9.531272e-01 9.531272e-01 9.543885e-01 9.565553e-01 9.586813e-01 9.607518e-01 9.619329e-01 9.645363e-01 9.651253e-01 9.661838e-01 9.679988e-01 9.689270e-01 9.732771e-01 9.755591e-01 9.787844e-01 9.801138e-01 9.850387e-01 9.860548e-01 9.880348e-01 9.915542e-01 1.002200e+00 1.003385e+00 1.008882e+00 1.013673e+00 1.023943e+00 1.030572e+00 1.046724e+00 1.151135e+00 1.198208e+00 
16 209 3.391208e-01 1.201011e+00 9.512636e-01 9.512636e-01 9.519036e-01 9.537580e-01 9.570446e-01 9.590672e-01 9.601041e-01 9.619655e-01 9.641608e-01 9.653225e-01 9.665051e-01 9.692394e-01 9.738576e-01 9.761331e-01 9.769818e-01 9.793571e-01 9.831383e-01 9.843717e-01 9.865671e-01 9.907971e-01 1.001674e+00 1.005914e+00 1.012250e+00 1.015611e+00 1.027128e+00 1.033594e+00 1.044982e+00 1.173182e+00 1.201011e+00 
17 222 3.442071e-01 1.206171e+00 9.484916e-01 9.484916e-01 9.498805e-01 9.517833e-01 9.550600e-01 9.562475e-01 9.577016e-01 9.594878e-01 9.616230e-01 9.634129e-01 9.669219e-01 9.705071e-01 9.718510e-01 9.750905e-01 9.762195e-01 9.784660e-01 9.817546e-01 9.827671e-01 9.852314e-01 9.928701e-01 9.983182e-01 1.004530e+00 1.012462e+00 1.013752e+00 1.025406e+00 1.037994e+00 1.046707e+00 1.180258e+00 1.206171e+00 
18 235 3.513763e-01 1.218060e+00 9.459527e-01 9.459527e-01 9.470854e-01 9.497631e-01 9.524430e-01 9.545646e-01 9.562869e-01 9.581664e-01 9.594843e-01 9.619936e-01 9.651248e-01 9.693852e-01 9.721549e-01 9.737100e-01 9.751549e-01 9.786696e-01 9.797193e-01 9.837216e-01 9.855525e-01 9.943858e-01 1.001928e+00 1.003654e+00 1.010483e+00 1.012808e+00 1.023442e+00 1.040545e+00 1.048479e+00 1.190119e+00 1.218060e+00 
19 248 3.562745e-01 1.236568e+00 9.439760e-01 9.439760e-01 9.454510e-01 9.487605e-01 9.506585e-01 9.516995e-01 9.550797e-01 9.559519e-01 9.578456e-01 9.622705e-01 9.645667e-01 9.669762e-01 9.708993e-01 9.724269e-01 9.735091e-01 9.793337e-01 9.816497e-01 9.832342e-01 9.873045e-01 9.931169e-01 1.000482e+00 1.001725e+00 1.010310e+00 1.016495e+00 1.024137e+00 1.040308e+00 1.051643e+00 1.189680e+00 1.236568e+00 
20 261 3.612597e-01 1.254898e+00 9.412633e-01 9.412633e-01 9.448888e-01 9.462188e-01 9.484961e-01 9.486257e-01 9.529913e-01 9.564574e-01 9.584012e-01 9.620444e-01 9.649707e-01 9.663265e-01 9.689718e-01 9.720428e-01 9.743278e-01 9.777114e-01 9.795327e-01 9.801650e-01 9.850448e-01 9.939644e-01 9.974748e-01 1.001135e+00 1.009018e+00 1.015874e+00 1.025877e+00 1.041843e+00 1.058386e+00 1.188321e+00 1.254898e+00 
21 274 3.725378e-01 1.277892e+00 9.386867e-01 9.386867e-01 9.422272e-01 9.445145e-01 9.467912e-01 9.475832e-01 9.502732e-01 9.542588e-01 9.565381e-01 9.591497e-01 9.618828e-01 9.650297e-01 9.661104e-01 9.706835e-01 9.739804e-01 9.759163e-01 9.769635e-01 9.827033e-01 9.869989e-01 9.923583e-01 9.960452e-01 1.000558e+00 1.007330e+00 1.016488e+00 1.027719e+00 1.039754e+00 1.067609e+00 1.185255e+00 1.277892e+00 
22 287 3.714407e-01 1.291800e+00 9.364686e-01 9.364686e-01 9.397513e-01 9.421955e-01 9.446770e-01 9.479611e-01 9.502619e-01 9.514876e-01 9.550725e-01 9.586814e-01 9.595951e-01 9.629931e-01 9.635373e-01 9.688413e-01 9.713618e-01 9.739517e-01 9.763859e-01 9.826022e-01 9.889312e-01 9.918443e-01 9.946943e-01 1.000316e+00 1.005640e+00 1.016458e+00 1.025462e+00 1.039004e+00 1.069629e+00 1.183342e+00 1.291800e+00 
23 300 3.678547e-01 1.301252e+00 9.347496e-01 9.347496e-01 9.366791e-01 9.394303e-01 9.422046e-01 9.460557e-01 9.493380e-01 9.516408e-01 9.547760e-01 9.580696e-01 9.592179e-01 9.602801e-01 9.629976e-01 9.671088e-01 9.700359e-01 9.738562e-01 9.758081e-01 9.823951e-01 9.886943e-01 9.905237e-01 9.965481e-01 1.004439e+00 1.005563e+00 1.017009e+00 1.023592e+00 1.036964e+00 1.070308e+00 1.180362e+00 1.301252e+00 
24 313 3.614591e-01 1.309984e+00 9.329146e-01 9.329146e-01 9.363056e-01 9.370573e-01 9.422260e-01 9.442962e-01 9.471834e-01 9.504335e-01 9.555757e-01 9.565062e-01 9.573651e-01 9.589814e-01 9.631436e-01 9.675470e-01 9.680842e-01 9.719219e-01 9.740118e-01 9.798124e-01 9.861614e-01 9.917691e-01 9.944253e-01 1.003104e+00 1.012198e+00 1.020665e+00 1.022229e+00 1.037711e+00 1.069566e+00 1.177338e+00 1.309984e+00 
25 326 3.572140e-01 1.318237e+00 9.318816e-01 9.318816e-01 9.343205e-01 9.355504e-01 9.395104e-01 9.415276e-01 9.452477e-01 9.506839e-01 9.536063e-01 9.540351e-01 9.558571e-01 9.592454e-01 9.620451e-01 9.665048e-01 9.689162e-01 9.697751e-01 9.716646e-01 9.791834e-01 9.888279e-01 9.924773e-01 9.930336e-01 1.000524e+00 1.009743e+00 1.021192e+00 1.023166e+00 1.038047e+00 1.069710e+00 1.179288e+00 1.318237e+00 
26 339 3.576365e-01 1.326701e+00 9.294613e-01 9.294613e-01 9.318097e-01 9.360194e-01 9.371701e-01 9.418026e-01 9.424774e-01 9.481196e-01 9.511788e-01 9.516033e-01 9.537512e-01 9.585954e-01 9.614525e-01 9.646611e-01 9.686341e-01 9.702224e-01 9.732136e-01 9.822523e-01 9.884138e-01 9.900775e-01 9.924653e-01 1.008403e+00 1.010097e+00 1.018934e+00 1.024465e+00 1.040943e+00 1.072350e+00 1.176332e+00 1.326701e+00 
27 352 3.667075e-01 1.336285e+00 9.270850e-01 9.270850e-01 9.289818e-01 9.339014e-01 9.358287e-01 9.386700e-01 9.402154e-01 9.467689e-01 9.486887e-01 9.491573e-01 9.524865e-01 9.565734e-01 9.587593e-01 9.627423e-01 9.666957e-01 9.692196e-01 9.721814e-01 9.816190e-01 9.861887e-01 9.890610e-01 9.919957e-01 1.007475e+00 1.009701e+00 1.016482e+00 1.033083e+00 1.037549e+00 1.082137e+00 1.180319e+00 1.336285e+00 
28 365 3.831303e-01 1.378590e+00 9.244067e-01 9.244067e-01 9.257218e-01 9.311579e-01 9.342459e-01 9.367516e-01 9.398935e-01 9.454486e-01 9.460653e-01 9.485673e-01 9.497261e-01 9.539594e-01 9.585705e-01 9.622941e-01 9.643897e-01 9.692116e-01 9.757517e-01 9.797123e-01 9.848123e-01 9.883300e-01 9.930646e-01 1.004672e+00 1.015975e+00 1.018421e+00 1.036364e+00 1.036634e+00 1.089582e+00 1.178139e+00 1.378590e+00 
29 378 4.030506e-01 1.407346e+00 9.221389e-01 9.221389e-01 9.231424e-01 9.296304e-01 9.336434e-01 9.365854e-01 9.374385e-01 9.436285e-01 9.443246e-01 9.458375e-01 9.493747e-01 9.527835e-01 9.572220e-01 9.610691e-01 9.649312e-01 9.672766e-01 9.737256e-01 9.825657e-01 9.852644e-01 9.882489e-01 9.906218e-01 1.002840e+00 1.013811e+00 1.019007e+00 1.033921e+00 1.040775e+00 1.102505e+00 1.174820e+00 1.407346e+00 
30 391 4.198389e-01 1.438922e+00 9.199080e-01 9.199080e-01 9.220854e-01 9.271901e-01 9.313515e-01 9.350655e-01 9.378909e-01 9.419195e-01 9.425396e-01 9.440419e-01 9.473627e-01 9.508842e-01 9.602573e-01 9.621795e-01 9.639543e-01 9.651490e-01 9.737160e-01 9.803565e-01 9.822511e-01 9.882637e-01 9.916365e-01 1.002745e+00 1.015584e+00 1.019141e+00 1.033017e+00 1.039579e+00 1.107830e+00 1.172491e+00 1.438922e+00 
