%  columns="iteration, evaluation, void, void, void, xmean" (startseed=210803, 2016/06/19 16:44:7.04)
10 131 0 0 0 4.477407e+00 1.772748e+00 -1.744746e+00 2.738501e-01 -3.442494e+00 -2.216599e-01 2.711208e+00 -1.537869e+00 -3.239092e+00 4.785661e-01 -2.447510e+00 -1.894292e+00 3.170596e+00 -8.821679e-01 3.323649e+00 -1.347381e+00 -2.880083e+00 -2.843728e+00 2.914141e+00 2.787525e+00 3.314715e+00 -4.781204e-01 6.376622e-01 2.462752e-01 3.050598e-01 -2.023443e+00 -3.330184e+00 3.385505e+00 
11 144 0 0 0 4.510103e+00 1.750628e+00 -1.847540e+00 1.109840e-01 -3.496521e+00 -2.654609e-01 2.564235e+00 -1.469615e+00 -3.363713e+00 5.008217e-01 -2.452997e+00 -1.956904e+00 3.243692e+00 -9.289625e-01 3.522457e+00 -1.222293e+00 -2.711595e+00 -2.976401e+00 2.662341e+00 2.976913e+00 3.104790e+00 -4.424646e-01 1.015434e+00 3.668186e-01 5.818858e-01 -2.280338e+00 -3.230779e+00 3.100068e+00 
12 157 0 0 0 4.475010e+00 1.687580e+00 -1.736874e+00 -1.229187e-02 -3.611372e+00 -2.625325e-01 2.616490e+00 -1.176466e+00 -3.298433e+00 5.426775e-01 -2.385901e+00 -2.122661e+00 3.197222e+00 -9.607931e-01 3.344949e+00 -1.045808e+00 -2.802278e+00 -3.086168e+00 2.550915e+00 3.168714e+00 3.041494e+00 -6.193248e-01 1.100444e+00 4.508600e-01 5.288340e-01 -2.216997e+00 -3.079384e+00 3.170290e+00 
13 170 0 0 0 4.670782e+00 1.458028e+00 -1.910218e+00 -7.880725e-02 -3.607773e+00 -3.325284e-01 2.931938e+00 -1.057488e+00 -3.515010e+00 5.494219e-01 -2.709654e+00 -1.866651e+00 3.309045e+00 -9.016387e-01 3.655624e+00 -7.626742e-01 -2.901538e+00 -3.127018e+00 2.499252e+00 3.077187e+00 2.718582e+00 -7.432396e-01 1.169291e+00 5.215095e-01 5.766243e-01 -2.190959e+00 -2.938256e+00 3.059086e+00 
14 183 0 0 0 4.833635e+00 1.639329e+00 -1.808667e+00 -8.628101e-02 -3.683596e+00 -3.273797e-01 3.024935e+00 -8.218237e-01 -3.614035e+00 4.165935e-01 -2.756810e+00 -1.804573e+00 3.159750e+00 -1.239205e+00 3.679773e+00 -8.474980e-01 -2.797115e+00 -3.046728e+00 2.653189e+00 3.164930e+00 2.803381e+00 -8.444216e-01 1.293145e+00 4.761034e-01 5.933102e-01 -2.130867e+00 -2.807227e+00 2.896432e+00 
15 196 0 0 0 4.825731e+00 1.722322e+00 -1.660180e+00 -2.651729e-01 -3.781231e+00 -1.647689e-01 3.108607e+00 -7.187019e-01 -3.829847e+00 3.251694e-01 -2.857771e+00 -1.775922e+00 3.007256e+00 -1.387845e+00 3.710095e+00 -8.911622e-01 -2.930790e+00 -2.887670e+00 2.841609e+00 3.587450e+00 2.733103e+00 -6.965185e-01 1.265075e+00 3.443665e-01 7.203093e-01 -2.237966e+00 -3.129997e+00 2.944009e+00 
16 209 0 0 0 4.645976e+00 1.564383e+00 -1.467841e+00 -3.702683e-01 -3.835920e+00 -4.299947e-03 3.153267e+00 -7.229231e-01 -4.029729e+00 5.302726e-01 -2.839548e+00 -1.813716e+00 2.979377e+00 -1.362007e+00 3.675510e+00 -5.009888e-01 -2.846803e+00 -2.687921e+00 2.699425e+00 3.551313e+00 2.501593e+00 -9.544085e-01 1.292100e+00 1.871137e-01 7.108611e-01 -2.558500e+00 -3.389490e+00 2.914187e+00 
17 222 0 0 0 4.954531e+00 1.584759e+00 -1.126037e+00 -2.357740e-01 -3.667333e+00 8.823263e-02 2.870592e+00 -5.723553e-01 -3.977112e+00 6.014766e-01 -2.725036e+00 -1.975371e+00 3.025682e+00 -1.579253e+00 3.669479e+00 -5.329895e-01 -3.137428e+00 -2.395697e+00 2.708699e+00 3.243606e+00 2.548566e+00 -6.103766e-01 1.043051e+00 2.203339e-01 6.230332e-01 -2.349308e+00 -3.304580e+00 3.020183e+00 
18 235 0 0 0 4.688658e+00 1.503099e+00 -9.528707e-01 -3.437671e-01 -3.715491e+00 7.676132e-02 3.247345e+00 -3.776825e-01 -3.746363e+00 6.113103e-01 -2.659172e+00 -2.048340e+00 3.042991e+00 -1.927220e+00 3.904368e+00 -5.425506e-01 -3.187882e+00 -2.470384e+00 2.706563e+00 3.393598e+00 2.772030e+00 -7.981701e-01 1.013687e+00 4.649506e-01 7.608281e-01 -2.316588e+00 -3.614930e+00 2.886453e+00 
19 248 0 0 0 4.520657e+00 1.405449e+00 -1.326087e+00 -4.762197e-01 -3.870283e+00 2.349551e-02 2.939549e+00 -2.763102e-01 -3.708450e+00 4.088839e-01 -3.067063e+00 -1.855770e+00 3.059006e+00 -1.703288e+00 3.889166e+00 -4.400980e-01 -3.413487e+00 -2.268089e+00 2.788755e+00 3.300173e+00 2.483287e+00 -8.277150e-01 1.094478e+00 5.925595e-01 1.012151e+00 -2.009061e+00 -3.676343e+00 2.813253e+00 
20 261 0 0 0 4.814803e+00 1.072780e+00 -1.365944e+00 -3.604834e-01 -3.898209e+00 -8.895593e-02 3.190483e+00 -3.040331e-01 -3.534450e+00 3.555537e-01 -3.449945e+00 -1.842581e+00 3.108674e+00 -1.506266e+00 3.836999e+00 -4.985303e-01 -3.499826e+00 -2.201549e+00 2.397052e+00 3.213049e+00 2.377503e+00 -8.882669e-01 1.332110e+00 4.033469e-01 1.136671e+00 -2.040778e+00 -3.834392e+00 2.714418e+00 
21 274 0 0 0 5.233452e+00 1.185543e+00 -1.156520e+00 -4.546274e-01 -3.979551e+00 -1.308864e-01 2.986800e+00 -8.404412e-02 -3.442458e+00 2.394078e-01 -3.602443e+00 -1.699720e+00 3.260561e+00 -1.917041e+00 3.959737e+00 -3.328699e-01 -3.932720e+00 -2.053526e+00 2.413266e+00 3.143537e+00 2.391797e+00 -8.294642e-01 1.364844e+00 7.701224e-01 1.066567e+00 -2.004676e+00 -3.686421e+00 2.818148e+00 
22 287 0 0 0 5.119575e+00 1.381326e+00 -1.383852e+00 -4.506446e-01 -3.803915e+00 -4.900881e-01 3.032067e+00 -3.718091e-01 -3.524874e+00 1.800486e-01 -3.627415e+00 -1.712374e+00 3.103873e+00 -1.932634e+00 3.951433e+00 -3.721911e-01 -3.962855e+00 -2.113183e+00 2.323226e+00 3.213257e+00 2.536096e+00 -6.808001e-01 1.277551e+00 9.133520e-01 8.295013e-01 -2.089995e+00 -3.817721e+00 2.848730e+00 
23 300 0 0 0 4.989516e+00 1.594387e+00 -1.140284e+00 -3.436878e-01 -3.377277e+00 -3.544505e-01 2.882137e+00 -5.636270e-02 -3.334446e+00 4.744008e-01 -3.611897e+00 -2.035551e+00 3.077311e+00 -2.184873e+00 3.920418e+00 -4.121092e-01 -3.966350e+00 -2.381952e+00 2.273756e+00 3.337435e+00 2.419366e+00 -3.474795e-01 1.365499e+00 7.386927e-01 7.907436e-01 -2.220066e+00 -3.674284e+00 2.884301e+00 
24 313 0 0 0 4.816701e+00 1.407919e+00 -8.449886e-01 -4.589824e-01 -3.525346e+00 -1.396535e-01 2.651313e+00 -8.657611e-02 -3.659692e+00 6.916032e-01 -3.711925e+00 -1.799033e+00 2.784452e+00 -2.179847e+00 4.230315e+00 -3.123671e-01 -3.775374e+00 -2.562932e+00 2.178227e+00 3.052150e+00 2.429285e+00 -6.757346e-01 1.408068e+00 6.167572e-01 7.231820e-01 -1.934267e+00 -3.428987e+00 2.786803e+00 
25 326 0 0 0 4.752648e+00 1.397905e+00 -1.117145e+00 -2.613245e-01 -3.404155e+00 1.523444e-01 2.489726e+00 2.591201e-01 -3.774695e+00 7.043054e-01 -3.808514e+00 -1.828618e+00 2.847264e+00 -2.223897e+00 4.105001e+00 -1.321053e-01 -3.679557e+00 -2.635694e+00 2.132780e+00 2.770996e+00 2.308862e+00 -5.520976e-01 1.424449e+00 6.763461e-01 6.512617e-01 -2.025633e+00 -3.444511e+00 2.690706e+00 
26 339 0 0 0 4.957670e+00 1.350631e+00 -1.310326e+00 -3.020393e-01 -3.197166e+00 3.322278e-01 2.580030e+00 2.440206e-01 -3.896066e+00 5.063804e-01 -3.700996e+00 -1.684716e+00 2.665379e+00 -2.307970e+00 4.315881e+00 -3.445808e-01 -3.873983e+00 -2.414630e+00 1.829250e+00 2.565030e+00 2.104034e+00 -4.086493e-01 1.479313e+00 6.581219e-01 5.720499e-01 -2.159723e+00 -3.589581e+00 2.478767e+00 
27 352 0 0 0 5.087687e+00 1.369996e+00 -1.087260e+00 -1.510917e-01 -2.897728e+00 3.641931e-01 2.363940e+00 4.995383e-01 -3.986749e+00 6.464867e-01 -3.916340e+00 -1.635813e+00 2.690320e+00 -1.991867e+00 4.365947e+00 -2.653834e-01 -3.878614e+00 -2.579518e+00 1.649936e+00 2.423971e+00 1.747481e+00 -5.706396e-01 1.319966e+00 7.564125e-01 5.806699e-01 -2.324713e+00 -3.442768e+00 2.114477e+00 
28 365 0 0 0 4.854636e+00 1.308174e+00 -8.042981e-01 -2.191780e-01 -2.868749e+00 7.106048e-01 2.646498e+00 7.255192e-01 -4.022956e+00 7.255900e-01 -4.226650e+00 -1.307221e+00 2.661502e+00 -2.311155e+00 4.652002e+00 5.406491e-02 -3.914370e+00 -2.506720e+00 1.582561e+00 2.338756e+00 1.741110e+00 -4.349780e-01 1.574383e+00 1.052826e+00 7.343876e-01 -2.466583e+00 -3.648503e+00 1.874141e+00 
29 378 0 0 0 5.001433e+00 1.486706e+00 -6.423235e-01 -3.901508e-01 -2.711027e+00 8.368764e-01 2.916780e+00 1.042598e+00 -3.810449e+00 5.530702e-01 -4.164625e+00 -1.392908e+00 2.546010e+00 -2.319830e+00 4.681247e+00 7.118570e-03 -3.831168e+00 -2.611229e+00 1.627793e+00 1.922044e+00 1.670097e+00 -6.720700e-01 1.772218e+00 1.021341e+00 6.016965e-01 -2.451995e+00 -4.009684e+00 1.578745e+00 
30 391 0 0 0 5.171394e+00 1.475852e+00 -6.750098e-01 -3.286484e-01 -2.595814e+00 1.052606e+00 3.131435e+00 1.215885e+00 -3.762381e+00 6.129532e-01 -4.322619e+00 -1.228145e+00 2.986012e+00 -2.353529e+00 4.904038e+00 -1.487074e-01 -3.673817e+00 -2.546388e+00 1.474218e+00 2.036834e+00 1.653347e+00 -8.290120e-01 1.896534e+00 1.273695e+00 7.739275e-01 -2.240187e+00 -4.232951e+00 1.736226e+00 
