0,0,0,0,0,0,0,0,0,0,0,0.72618
0,0,0,0,0,0,0,0,0,0,0,-0.10416
0,0,0,0,0,0,0,0,0,0,0,1.9134
0,0,0,0,0,0,0,0,0,0,0,-1.5696
0,0,0,0,0,0,0,0,0,0,0,-0.13252
0,0,0,0,0,0,0,0,0,0,0,-2
0,0,0,0,0,0,0,0,0,0,0,-0.29894
0,0,0,0,0,0,0,0,0,0,0,-1.3782
0,0,0,0,0,0,0,0,0,0,0,-1.9665
0,0,0,0,0,0,0,0,0,0,0,-1.9333
0,0,0,0,0,0,0,0,0,0,0,-0.85528
0,0,0,0,0,0,0,0,0,0,0,0
