%  columns="iteration, evaluation, sigma, max axis length, min axis length, all principal axes lengths (sorted square roots of eigenvalues of C)" (startseed=208486, 2016/06/18 20:18:6.86)
11 155 2.106968e-01 1.248300e+00 9.692560e-01 9.692560e-01 9.697236e-01 9.699777e-01 9.710600e-01 9.713669e-01 9.722072e-01 9.728409e-01 9.741815e-01 9.755167e-01 9.760001e-01 9.765094e-01 9.780044e-01 9.789807e-01 9.810713e-01 9.820739e-01 9.828402e-01 9.837523e-01 9.844934e-01 9.884987e-01 9.895642e-01 9.928497e-01 9.943236e-01 9.977776e-01 1.005329e+00 1.006936e+00 1.011455e+00 1.015853e+00 1.018707e+00 1.027743e+00 1.031693e+00 1.058858e+00 1.248300e+00 
12 169 2.179400e-01 1.268416e+00 9.666924e-01 9.666924e-01 9.674460e-01 9.677282e-01 9.683605e-01 9.693282e-01 9.700649e-01 9.706333e-01 9.727358e-01 9.738613e-01 9.741788e-01 9.749122e-01 9.768089e-01 9.771500e-01 9.791749e-01 9.802406e-01 9.818677e-01 9.825160e-01 9.855374e-01 9.875928e-01 9.912064e-01 9.923068e-01 9.966813e-01 9.981119e-01 1.003707e+00 1.007509e+00 1.011115e+00 1.016020e+00 1.026452e+00 1.029667e+00 1.036981e+00 1.065710e+00 1.268416e+00 
13 183 2.233344e-01 1.287427e+00 9.643097e-01 9.643097e-01 9.649876e-01 9.655262e-01 9.667494e-01 9.673729e-01 9.676395e-01 9.690201e-01 9.708263e-01 9.716008e-01 9.738257e-01 9.741761e-01 9.747705e-01 9.760079e-01 9.771417e-01 9.791019e-01 9.814325e-01 9.829741e-01 9.843248e-01 9.875429e-01 9.889986e-01 9.909929e-01 9.939155e-01 1.001569e+00 1.003684e+00 1.005626e+00 1.011961e+00 1.016571e+00 1.026673e+00 1.028174e+00 1.041574e+00 1.068792e+00 1.287427e+00 
14 197 2.294758e-01 1.305958e+00 9.620103e-01 9.620103e-01 9.627046e-01 9.631810e-01 9.647443e-01 9.649815e-01 9.664355e-01 9.675670e-01 9.691225e-01 9.700423e-01 9.711925e-01 9.734912e-01 9.743999e-01 9.751280e-01 9.778356e-01 9.801661e-01 9.813620e-01 9.819207e-01 9.832094e-01 9.857066e-01 9.881545e-01 9.908881e-01 9.924541e-01 1.000786e+00 1.003632e+00 1.006528e+00 1.011426e+00 1.016283e+00 1.025818e+00 1.027644e+00 1.055580e+00 1.072892e+00 1.305958e+00 
15 211 2.397015e-01 1.338657e+00 9.598865e-01 9.598865e-01 9.600405e-01 9.614837e-01 9.621917e-01 9.624436e-01 9.647150e-01 9.665271e-01 9.684673e-01 9.685706e-01 9.701147e-01 9.713923e-01 9.717357e-01 9.752061e-01 9.781653e-01 9.795331e-01 9.803378e-01 9.822652e-01 9.828284e-01 9.843133e-01 9.869544e-01 9.911878e-01 9.957957e-01 9.992054e-01 1.003822e+00 1.004855e+00 1.012502e+00 1.016271e+00 1.024044e+00 1.028987e+00 1.054710e+00 1.084753e+00 1.338657e+00 
16 225 2.511307e-01 1.363710e+00 9.577329e-01 9.577329e-01 9.588752e-01 9.600521e-01 9.610044e-01 9.623652e-01 9.632303e-01 9.649672e-01 9.657473e-01 9.677736e-01 9.685459e-01 9.707991e-01 9.721300e-01 9.744276e-01 9.758168e-01 9.780022e-01 9.796302e-01 9.804215e-01 9.824826e-01 9.855677e-01 9.902833e-01 9.934412e-01 9.967805e-01 1.000700e+00 1.002309e+00 1.006749e+00 1.011375e+00 1.013715e+00 1.028053e+00 1.035256e+00 1.054522e+00 1.091661e+00 1.363710e+00 
17 239 2.563073e-01 1.383363e+00 9.560292e-01 9.560292e-01 9.570536e-01 9.575167e-01 9.590156e-01 9.605588e-01 9.620519e-01 9.637497e-01 9.651405e-01 9.661006e-01 9.675919e-01 9.692523e-01 9.710839e-01 9.729856e-01 9.749616e-01 9.766380e-01 9.777562e-01 9.810593e-01 9.831627e-01 9.881229e-01 9.885638e-01 9.919379e-01 9.949846e-01 1.001925e+00 1.004477e+00 1.005772e+00 1.010178e+00 1.014513e+00 1.026675e+00 1.037412e+00 1.054395e+00 1.093844e+00 1.383363e+00 
18 253 2.618961e-01 1.402259e+00 9.543730e-01 9.543730e-01 9.549578e-01 9.558760e-01 9.575658e-01 9.589325e-01 9.592906e-01 9.611377e-01 9.631653e-01 9.654504e-01 9.665860e-01 9.680076e-01 9.691062e-01 9.718536e-01 9.732663e-01 9.757153e-01 9.770223e-01 9.799557e-01 9.819107e-01 9.853814e-01 9.875373e-01 9.932568e-01 9.957483e-01 9.999154e-01 1.005129e+00 1.006864e+00 1.008441e+00 1.015304e+00 1.025929e+00 1.037886e+00 1.052200e+00 1.101397e+00 1.402259e+00 
19 267 2.679877e-01 1.418905e+00 9.521179e-01 9.521179e-01 9.533866e-01 9.541551e-01 9.554712e-01 9.572692e-01 9.582189e-01 9.595913e-01 9.638289e-01 9.638850e-01 9.643543e-01 9.662562e-01 9.683477e-01 9.699303e-01 9.737230e-01 9.747346e-01 9.773349e-01 9.807948e-01 9.822627e-01 9.851749e-01 9.871688e-01 9.930399e-01 9.955160e-01 9.973631e-01 1.004413e+00 1.005649e+00 1.006458e+00 1.015215e+00 1.025561e+00 1.036963e+00 1.053708e+00 1.108644e+00 1.418905e+00 
20 281 2.697924e-01 1.432496e+00 9.504542e-01 9.504542e-01 9.511988e-01 9.518305e-01 9.543005e-01 9.556196e-01 9.560663e-01 9.576613e-01 9.614735e-01 9.625869e-01 9.639547e-01 9.657565e-01 9.666170e-01 9.710667e-01 9.714213e-01 9.727084e-01 9.758055e-01 9.788462e-01 9.800717e-01 9.830556e-01 9.859776e-01 9.925678e-01 9.939616e-01 9.952703e-01 1.001887e+00 1.004554e+00 1.007203e+00 1.013147e+00 1.024934e+00 1.035589e+00 1.056010e+00 1.116303e+00 1.432496e+00 
21 295 2.805479e-01 1.465821e+00 9.485762e-01 9.485762e-01 9.487410e-01 9.494110e-01 9.526793e-01 9.539807e-01 9.550569e-01 9.558184e-01 9.602220e-01 9.608268e-01 9.616526e-01 9.630556e-01 9.655091e-01 9.686269e-01 9.699000e-01 9.710721e-01 9.757653e-01 9.766028e-01 9.801230e-01 9.811301e-01 9.863516e-01 9.906924e-01 9.924876e-01 9.958430e-01 1.002614e+00 1.003766e+00 1.009093e+00 1.013735e+00 1.023265e+00 1.036146e+00 1.056058e+00 1.128073e+00 1.465821e+00 
22 309 2.913392e-01 1.491705e+00 9.462995e-01 9.462995e-01 9.468087e-01 9.483491e-01 9.516830e-01 9.527430e-01 9.535749e-01 9.542765e-01 9.585360e-01 9.590017e-01 9.596620e-01 9.623067e-01 9.644717e-01 9.681358e-01 9.707798e-01 9.710554e-01 9.736420e-01 9.773251e-01 9.784106e-01 9.825290e-01 9.846209e-01 9.906255e-01 9.929585e-01 9.994533e-01 1.000825e+00 1.003331e+00 1.008295e+00 1.012629e+00 1.023938e+00 1.036967e+00 1.056194e+00 1.139429e+00 1.491705e+00 
23 323 3.027380e-01 1.506272e+00 9.439720e-01 9.439720e-01 9.450012e-01 9.468343e-01 9.496106e-01 9.510412e-01 9.530549e-01 9.552016e-01 9.559259e-01 9.576903e-01 9.589049e-01 9.605037e-01 9.635026e-01 9.662695e-01 9.688382e-01 9.710078e-01 9.740285e-01 9.757258e-01 9.804175e-01 9.808659e-01 9.876054e-01 9.892755e-01 9.912730e-01 9.987520e-01 9.992933e-01 1.001082e+00 1.008587e+00 1.017944e+00 1.024128e+00 1.035577e+00 1.061254e+00 1.152593e+00 1.506272e+00 
24 337 3.127490e-01 1.516776e+00 9.426017e-01 9.426017e-01 9.438091e-01 9.456067e-01 9.480793e-01 9.486625e-01 9.511989e-01 9.532797e-01 9.550402e-01 9.564263e-01 9.569107e-01 9.589473e-01 9.611840e-01 9.651793e-01 9.680601e-01 9.706007e-01 9.727051e-01 9.743082e-01 9.781144e-01 9.817103e-01 9.850537e-01 9.886654e-01 9.913424e-01 9.968770e-01 9.981710e-01 1.007956e+00 1.009708e+00 1.020344e+00 1.024069e+00 1.033608e+00 1.064283e+00 1.165335e+00 1.516776e+00 
25 351 3.188259e-01 1.526749e+00 9.404287e-01 9.404287e-01 9.430184e-01 9.440618e-01 9.463307e-01 9.468721e-01 9.496364e-01 9.508181e-01 9.529240e-01 9.546811e-01 9.562470e-01 9.586836e-01 9.592560e-01 9.639193e-01 9.674918e-01 9.692013e-01 9.708854e-01 9.723895e-01 9.760741e-01 9.814648e-01 9.839446e-01 9.877416e-01 9.894305e-01 9.959673e-01 9.981509e-01 1.006293e+00 1.007796e+00 1.019293e+00 1.025187e+00 1.032231e+00 1.075188e+00 1.175002e+00 1.526749e+00 
26 365 3.308387e-01 1.542317e+00 9.380073e-01 9.380073e-01 9.407226e-01 9.422747e-01 9.441963e-01 9.449548e-01 9.476057e-01 9.493719e-01 9.512860e-01 9.525493e-01 9.555137e-01 9.593550e-01 9.603608e-01 9.636937e-01 9.662296e-01 9.686293e-01 9.703404e-01 9.721955e-01 9.746331e-01 9.804492e-01 9.853296e-01 9.871623e-01 9.929914e-01 9.953215e-01 9.997366e-01 1.005243e+00 1.007423e+00 1.017238e+00 1.025037e+00 1.030854e+00 1.083085e+00 1.184912e+00 1.542317e+00 
27 379 3.421397e-01 1.550667e+00 9.368932e-01 9.368932e-01 9.387810e-01 9.414968e-01 9.422753e-01 9.427330e-01 9.456279e-01 9.481173e-01 9.503947e-01 9.514820e-01 9.549423e-01 9.583205e-01 9.608166e-01 9.626198e-01 9.655362e-01 9.680937e-01 9.697081e-01 9.715629e-01 9.746367e-01 9.819313e-01 9.847104e-01 9.856985e-01 9.918854e-01 9.939192e-01 1.000893e+00 1.004814e+00 1.008782e+00 1.015853e+00 1.026031e+00 1.038619e+00 1.085153e+00 1.197843e+00 1.550667e+00 
28 393 3.510135e-01 1.558580e+00 9.344736e-01 9.344736e-01 9.375788e-01 9.396655e-01 9.401035e-01 9.410980e-01 9.434510e-01 9.467325e-01 9.493836e-01 9.496365e-01 9.528858e-01 9.572740e-01 9.595706e-01 9.603530e-01 9.639126e-01 9.671680e-01 9.686860e-01 9.699289e-01 9.731878e-01 9.819620e-01 9.824758e-01 9.843126e-01 9.924066e-01 9.930947e-01 1.001118e+00 1.005001e+00 1.007378e+00 1.020762e+00 1.025553e+00 1.044380e+00 1.084547e+00 1.208037e+00 1.558580e+00 
29 407 3.541026e-01 1.567893e+00 9.331679e-01 9.331679e-01 9.352421e-01 9.372011e-01 9.387947e-01 9.417548e-01 9.425185e-01 9.451978e-01 9.469600e-01 9.475487e-01 9.526775e-01 9.559013e-01 9.574381e-01 9.589801e-01 9.647279e-01 9.655836e-01 9.677239e-01 9.707500e-01 9.731431e-01 9.802850e-01 9.827161e-01 9.830320e-01 9.913279e-01 9.950216e-01 9.998088e-01 1.004004e+00 1.006349e+00 1.023459e+00 1.026460e+00 1.045702e+00 1.085262e+00 1.217015e+00 1.567893e+00 
30 421 3.589939e-01 1.571278e+00 9.312584e-01 9.312584e-01 9.327955e-01 9.353921e-01 9.374271e-01 9.397987e-01 9.410627e-01 9.444219e-01 9.449321e-01 9.462439e-01 9.524039e-01 9.555187e-01 9.566813e-01 9.581358e-01 9.628566e-01 9.634650e-01 9.664465e-01 9.699446e-01 9.708881e-01 9.800757e-01 9.821243e-01 9.872948e-01 9.901576e-01 9.933069e-01 9.987661e-01 1.003220e+00 1.005877e+00 1.027290e+00 1.031118e+00 1.050952e+00 1.083986e+00 1.228569e+00 1.571278e+00 
31 435 3.711559e-01 1.576836e+00 9.289573e-01 9.289573e-01 9.329162e-01 9.339199e-01 9.350086e-01 9.381227e-01 9.388105e-01 9.416185e-01 9.426763e-01 9.455758e-01 9.500434e-01 9.540072e-01 9.549839e-01 9.581347e-01 9.626917e-01 9.634418e-01 9.655424e-01 9.698597e-01 9.745012e-01 9.798654e-01 9.835613e-01 9.865443e-01 9.880480e-01 9.971003e-01 1.000006e+00 1.001801e+00 1.007677e+00 1.025599e+00 1.039300e+00 1.053808e+00 1.082865e+00 1.240674e+00 1.576836e+00 
32 449 3.775235e-01 1.584987e+00 9.269357e-01 9.269357e-01 9.310536e-01 9.316121e-01 9.332963e-01 9.361383e-01 9.369375e-01 9.402507e-01 9.418443e-01 9.432596e-01 9.489474e-01 9.519768e-01 9.538214e-01 9.566813e-01 9.600650e-01 9.617349e-01 9.659379e-01 9.703102e-01 9.741768e-01 9.801320e-01 9.813072e-01 9.873459e-01 9.899045e-01 9.968509e-01 9.984946e-01 1.002072e+00 1.007006e+00 1.030354e+00 1.039978e+00 1.056735e+00 1.085203e+00 1.246954e+00 1.584987e+00 
33 463 3.764398e-01 1.588370e+00 9.247444e-01 9.247444e-01 9.295863e-01 9.306274e-01 9.315966e-01 9.350932e-01 9.356343e-01 9.378894e-01 9.398234e-01 9.426266e-01 9.469444e-01 9.496408e-01 9.545920e-01 9.551804e-01 9.606672e-01 9.609057e-01 9.648602e-01 9.702976e-01 9.715264e-01 9.786914e-01 9.796186e-01 9.854009e-01 9.915409e-01 9.956069e-01 9.981029e-01 1.001336e+00 1.005306e+00 1.029700e+00 1.039132e+00 1.059323e+00 1.088055e+00 1.254962e+00 1.588370e+00 
34 477 3.769008e-01 1.593255e+00 9.229980e-01 9.229980e-01 9.270633e-01 9.287505e-01 9.301882e-01 9.332104e-01 9.338756e-01 9.369205e-01 9.396314e-01 9.420936e-01 9.448763e-01 9.490042e-01 9.525248e-01 9.555116e-01 9.582821e-01 9.600668e-01 9.639724e-01 9.706978e-01 9.730471e-01 9.772507e-01 9.799023e-01 9.846011e-01 9.920519e-01 9.949743e-01 9.984352e-01 1.001550e+00 1.008066e+00 1.030554e+00 1.037900e+00 1.058154e+00 1.088148e+00 1.260712e+00 1.593255e+00 
35 491 3.799226e-01 1.598730e+00 9.219517e-01 9.219517e-01 9.250762e-01 9.279425e-01 9.281864e-01 9.325165e-01 9.339370e-01 9.359466e-01 9.379589e-01 9.408139e-01 9.434697e-01 9.482418e-01 9.514259e-01 9.558581e-01 9.583010e-01 9.595821e-01 9.645788e-01 9.696271e-01 9.732750e-01 9.758044e-01 9.804116e-01 9.858574e-01 9.919965e-01 9.946213e-01 9.984626e-01 1.000735e+00 1.007641e+00 1.029212e+00 1.036713e+00 1.058825e+00 1.089677e+00 1.266356e+00 1.598730e+00 
36 505 3.790927e-01 1.606988e+00 9.196988e-01 9.196988e-01 9.243479e-01 9.260890e-01 9.271930e-01 9.312376e-01 9.336133e-01 9.348699e-01 9.372137e-01 9.411411e-01 9.418045e-01 9.481127e-01 9.501175e-01 9.539633e-01 9.583134e-01 9.601662e-01 9.629112e-01 9.705172e-01 9.735890e-01 9.755446e-01 9.809132e-01 9.845970e-01 9.912729e-01 9.929314e-01 9.988317e-01 9.990844e-01 1.007307e+00 1.027295e+00 1.034936e+00 1.057573e+00 1.089790e+00 1.274682e+00 1.606988e+00 
37 519 3.801619e-01 1.611836e+00 9.196321e-01 9.196321e-01 9.232242e-01 9.252491e-01 9.254907e-01 9.298851e-01 9.324420e-01 9.330372e-01 9.345836e-01 9.396725e-01 9.432060e-01 9.467200e-01 9.501871e-01 9.540197e-01 9.577610e-01 9.610549e-01 9.652248e-01 9.718809e-01 9.733082e-01 9.742014e-01 9.789103e-01 9.851366e-01 9.897883e-01 9.943440e-01 9.981917e-01 1.000003e+00 1.008950e+00 1.033513e+00 1.036090e+00 1.059221e+00 1.091456e+00 1.279269e+00 1.611836e+00 
38 533 3.794252e-01 1.611868e+00 9.174570e-01 9.174570e-01 9.222537e-01 9.233691e-01 9.254421e-01 9.291519e-01 9.312249e-01 9.325379e-01 9.359891e-01 9.399479e-01 9.415705e-01 9.456885e-01 9.497838e-01 9.545800e-01 9.576222e-01 9.605476e-01 9.648554e-01 9.706042e-01 9.712897e-01 9.731241e-01 9.768381e-01 9.834666e-01 9.925770e-01 9.934057e-01 9.956884e-01 1.001116e+00 1.011526e+00 1.032365e+00 1.039257e+00 1.060480e+00 1.095106e+00 1.281132e+00 1.611868e+00 
39 547 3.829418e-01 1.625703e+00 9.157116e-01 9.157116e-01 9.207616e-01 9.216229e-01 9.244163e-01 9.278228e-01 9.294719e-01 9.316575e-01 9.339705e-01 9.377772e-01 9.389923e-01 9.439457e-01 9.509421e-01 9.548978e-01 9.563930e-01 9.603225e-01 9.625283e-01 9.689217e-01 9.712345e-01 9.750900e-01 9.786310e-01 9.866050e-01 9.906666e-01 9.932652e-01 9.954833e-01 1.000831e+00 1.011744e+00 1.034294e+00 1.037880e+00 1.061612e+00 1.103146e+00 1.282816e+00 1.625703e+00 
40 561 3.946999e-01 1.631003e+00 9.146909e-01 9.146909e-01 9.191682e-01 9.204411e-01 9.231783e-01 9.257679e-01 9.283362e-01 9.321269e-01 9.343376e-01 9.360195e-01 9.389546e-01 9.435504e-01 9.490648e-01 9.549137e-01 9.561946e-01 9.591135e-01 9.605331e-01 9.682156e-01 9.705078e-01 9.764603e-01 9.767022e-01 9.868145e-01 9.893094e-01 9.948684e-01 9.978350e-01 1.000346e+00 1.023209e+00 1.031771e+00 1.039100e+00 1.060131e+00 1.115286e+00 1.284291e+00 1.631003e+00 
41 575 4.131122e-01 1.640000e+00 9.137432e-01 9.137432e-01 9.176422e-01 9.194822e-01 9.223294e-01 9.251324e-01 9.274649e-01 9.324836e-01 9.327214e-01 9.350298e-01 9.369884e-01 9.426554e-01 9.504429e-01 9.537976e-01 9.566348e-01 9.582470e-01 9.603015e-01 9.653631e-01 9.686162e-01 9.752865e-01 9.766408e-01 9.863158e-01 9.888016e-01 9.963505e-01 9.968691e-01 1.003243e+00 1.023675e+00 1.033133e+00 1.040034e+00 1.058650e+00 1.134666e+00 1.288854e+00 1.640000e+00 
42 589 4.372409e-01 1.649326e+00 9.127582e-01 9.127582e-01 9.151659e-01 9.172608e-01 9.216782e-01 9.238759e-01 9.263621e-01 9.303328e-01 9.324248e-01 9.341518e-01 9.373021e-01 9.406592e-01 9.487331e-01 9.521546e-01 9.548016e-01 9.562560e-01 9.601832e-01 9.664888e-01 9.684074e-01 9.735179e-01 9.749452e-01 9.866880e-01 9.869073e-01 9.959072e-01 9.968114e-01 1.005836e+00 1.022257e+00 1.031853e+00 1.041793e+00 1.059791e+00 1.154495e+00 1.296315e+00 1.649326e+00 
43 603 4.607763e-01 1.677496e+00 9.115951e-01 9.115951e-01 9.135250e-01 9.170109e-01 9.194350e-01 9.220481e-01 9.251352e-01 9.283622e-01 9.301725e-01 9.323572e-01 9.368201e-01 9.428750e-01 9.465562e-01 9.516604e-01 9.539710e-01 9.577448e-01 9.593106e-01 9.659849e-01 9.691703e-01 9.722720e-01 9.760401e-01 9.852345e-01 9.868067e-01 9.961089e-01 9.981689e-01 1.004346e+00 1.028315e+00 1.033020e+00 1.042263e+00 1.066539e+00 1.166716e+00 1.304686e+00 1.677496e+00 
44 617 4.829810e-01 1.689695e+00 9.115485e-01 9.115485e-01 9.125013e-01 9.152820e-01 9.178011e-01 9.200483e-01 9.237206e-01 9.266636e-01 9.300410e-01 9.303716e-01 9.368292e-01 9.427834e-01 9.451899e-01 9.503263e-01 9.539134e-01 9.575508e-01 9.590881e-01 9.646837e-01 9.684540e-01 9.729362e-01 9.759417e-01 9.838489e-01 9.892434e-01 9.966608e-01 1.000319e+00 1.003926e+00 1.026276e+00 1.032480e+00 1.043085e+00 1.066241e+00 1.183681e+00 1.314729e+00 1.689695e+00 
45 631 4.918222e-01 1.696723e+00 9.093687e-01 9.093687e-01 9.107486e-01 9.136670e-01 9.162435e-01 9.182416e-01 9.223343e-01 9.254125e-01 9.276636e-01 9.301789e-01 9.361131e-01 9.422018e-01 9.429326e-01 9.508935e-01 9.529987e-01 9.553422e-01 9.575993e-01 9.635956e-01 9.664596e-01 9.711639e-01 9.749872e-01 9.821546e-01 9.881115e-01 9.975811e-01 1.003171e+00 1.004475e+00 1.024229e+00 1.031415e+00 1.046508e+00 1.065118e+00 1.191836e+00 1.318758e+00 1.696723e+00 
46 645 4.898661e-01 1.701293e+00 9.076198e-01 9.076198e-01 9.087543e-01 9.131433e-01 9.141653e-01 9.167494e-01 9.218159e-01 9.237437e-01 9.263944e-01 9.286888e-01 9.349774e-01 9.399186e-01 9.423616e-01 9.527215e-01 9.532741e-01 9.550004e-01 9.577179e-01 9.632976e-01 9.686524e-01 9.730362e-01 9.775259e-01 9.820261e-01 9.879516e-01 9.977518e-01 1.003072e+00 1.004037e+00 1.022885e+00 1.033197e+00 1.048360e+00 1.064104e+00 1.195254e+00 1.321141e+00 1.701293e+00 
47 659 4.841441e-01 1.707305e+00 9.060085e-01 9.060085e-01 9.065596e-01 9.118334e-01 9.130231e-01 9.152379e-01 9.201391e-01 9.229603e-01 9.258776e-01 9.273627e-01 9.349802e-01 9.385590e-01 9.400857e-01 9.514606e-01 9.528225e-01 9.549169e-01 9.571306e-01 9.605813e-01 9.678589e-01 9.721404e-01 9.786622e-01 9.798245e-01 9.901322e-01 9.950669e-01 1.004116e+00 1.005810e+00 1.020042e+00 1.031918e+00 1.047497e+00 1.063640e+00 1.199725e+00 1.321634e+00 1.707305e+00 
48 673 4.696971e-01 1.711054e+00 9.045981e-01 9.045981e-01 9.051419e-01 9.094405e-01 9.108307e-01 9.127940e-01 9.186517e-01 9.228947e-01 9.242615e-01 9.265276e-01 9.327318e-01 9.362142e-01 9.397194e-01 9.500361e-01 9.523740e-01 9.531025e-01 9.559671e-01 9.597155e-01 9.673939e-01 9.728192e-01 9.766008e-01 9.812356e-01 9.898133e-01 9.935826e-01 1.003523e+00 1.006949e+00 1.018274e+00 1.030098e+00 1.045652e+00 1.063603e+00 1.198058e+00 1.320990e+00 1.711054e+00 
