1185.3,1142.7,6281.7,6281.7,6400,6400,6400,6400,6423.7,6962.5,37585,47477,47869,50073,62215,62215,66413,66413,66413,66413,85280,85696
1507.3,1533.5,6422.8,6422.8,6520,6520,6520,6520,6524,7060.2,38483,44944,49608,54706,61822,61822,71315,71315,71315,71315,73729,79112
