0,0,0,0,0,0,0,0,0,0,0,0,-1.7822,0,-1.4125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.36117
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78575
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5161
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9005
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072155
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.972
0,0,0,0,0,0,0,0,0,0,0,-1.9415,0.0023001,0,-0.92344
0,0,0,0,0,0,0,0,0,0,0,1.7493,0.99134,1.4369,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-0.30614,-0.50157
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4253
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1964
0,0,0,0,0,0,0,0,0,0,0,0,0,1.4677,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19734
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
