2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,9569.2,30913,47972,47972,47972,58274,58274,58403,59378,66623,77671,85240,85240,85096,85096,85096,85183,85069,85378,85378,85378
248.19,248.19,335.32,2230.9,2844.4,2844.4,10172,45468,48268,48268,48268,60473,60473,60517,61580,63204,69692,75637,75637,75922,75922,75922,76035,79031,79534,79534,79534
