-1408822875, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408802598, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408782269, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408761957, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408741514, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408721193, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408700879, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408680558, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408660264, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408639871, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408619521, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408599207, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408578907, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408558608, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408538320, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408518037, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408497757, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408477467, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408457181, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408436895, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408416618, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408396267, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408375953, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408355554, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408335263, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408314987, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408294708, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408274428, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408254137, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408233859, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408213580, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408193305, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408173020, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408152742, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408132466, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408112206, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408091945, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408071678, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408051409, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408031141, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1408010784, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407990360, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407970068, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407949798, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407929535, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407909272, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407888961, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407868572, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407848281, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407828015, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407807752, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407787424, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407767124, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407746824, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407726443, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407706129, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407685823, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407665517, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407645141, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407624793, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407604475, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407584176, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407563825, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407543530, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407523238, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407502900, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407482562, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407462272, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407441983, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407421697, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407401415, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407381138, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407360832, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407340491, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407320204, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407299913, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407279630, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407259349, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407239068, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407218786, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407198503, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407178229, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407157953, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407137621, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407117344, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407097084, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407076810, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407056541, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407036280, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1407015983, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406995690, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406975436, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406955183, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406934927, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406914672, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406894417, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406874152, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406853895, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406833638, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406813381, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406793091, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406772796, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406752501, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406732160, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406711862, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406691573, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406671285, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406650998, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406630629, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406610232, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406589924, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406569630, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406549299, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406528962, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406508674, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406488359, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406468071, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406447768, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406427482, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406407202, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406386918, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406366620, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406346329, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406326049, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406305703, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406285408, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406265120, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406244843, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406224561, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406204278, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406183999, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406163723, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406143442, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406123179, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406102922, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406082614, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406062306, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406042005, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406021747, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1406001493, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405981239, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405960980, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405940723, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405920417, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405900161, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405879842, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405859561, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405839300, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405819041, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405798757, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405778437, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405758134, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405737847, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405717563, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405697281, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405676995, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405656703, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405636337, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405615934, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405595550, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405575216, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405554918, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405534633, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405514348, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405494067, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405473718, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405453408, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405433121, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405412833, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405392547, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405372247, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405351956, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405331673, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405311384, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405291105, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405270828, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405250488, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405230190, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405209800, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405189467, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405169080, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405148787, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405128433, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405108142, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405087851, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405067511, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405047154, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405026868, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1405006601, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404986338, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404966075, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404945749, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404925471, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404905201, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404884934, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404864673, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404844410, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404824153, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404798267, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404777805, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404757457, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404737153, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404716859, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404696570, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404676280, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404655992, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404635565, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404615096, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404594759, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404574462, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404554170, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404533886, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404513605, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404493326, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404473044, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404452759, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404432476, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404412200, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404391920, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404371623, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404351335, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404331053, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404310770, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404290433, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404270148, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404249868, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404229584, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404209198, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404188868, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404168587, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404148307, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404128036, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404107773, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404087502, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404067234, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404046972, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404026718, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1404006465, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403986213, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403965959, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403945700, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403925446, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403905191, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403884933, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403864674, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403844415, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403824159, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403803905, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403783550, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403763246, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403742962, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403722683, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403702404, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403682125, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403661837, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403641410, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403621081, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403600753, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403580393, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403560099, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403539803, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403519518, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403499235, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403478956, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403458657, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403438374, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403418093, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403397810, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403377513, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403357143, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403335451, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403314662, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403293841, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403273453, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403253114, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403232716, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403212398, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403192116, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403171829, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403151469, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403131154, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403110895, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
-1403090639, 1, 7, 0.000000, 0.00, 0.00, 0.00, 0.00, 0.00
