0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34636,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.81961,-0.7702
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99395
0,0,0,0,0,0,0,0,0,0,0,0,0,0.47647,0.40645
0,0,0,0,0,0,0,0,0,0,0,1,0,-0.70086,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0289,0
0,0,0,0,0,0,0,0,0,0,0,0.74191,0,0.10556,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.27482,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.51024,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.68448,-0.1577
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
