0,0,0,0,0,0,0,0,0,0,0,-0.65296,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.97725
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6653
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15109
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.70484
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.68628
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65231
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98925
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.38777
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44976
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
