0,0,0,0,0,0,0,0,0,0,0,-0.52126,0,0,0,-0.040677,0,0,0,-0.62723,0,-0.072451,-2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41145,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,-1.1017,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0094,0.81192
0,0,0,0,0,0,0,0,0,0,0,0,0.70211,0,0,0,0,0.76022,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.68447,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-0.52094,0,0,0,0,0,0,0,-0.78757,-1.1727
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11814,0,0,0,0,0.15837,0,1.4056,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.79114,1.74,-0.46658,0,0,0,0.30909,-1.0345
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,-0.1246,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80285,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46928,0,-1.9312,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39853,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086238,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13757,0,0.2979
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6852,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14218,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63132
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
