%  columns="iteration, evaluation, void, void, void, xmean" (startseed=211624, 2016/06/19 16:36:23.24)
0 1 0 0 0 -4.410110e+00 2.058490e+00 3.179044e+00 2.578991e+00 3.598489e+00 1.805052e+00 2.013720e+00 3.102728e+00 -3.735803e+00 4.564312e-02 -2.228578e+00 1.650165e+00 8.416001e+00 4.763530e+00 5.380837e+00 -7.534457e+00 1.164730e+00 5.264518e+00 -8.589883e-01 -1.265074e+00 -1.013752e-01 1.023193e+00 -1.236249e-01 -2.593795e+00 -3.432282e+00 1.218001e+00 5.061566e-01 1.955298e+00 -2.690179e+00 3.872018e+00 9.095243e-01 1.187681e+00 -4.456527e-03 -1.868970e+00 -1.970113e+00 1.829673e+00 -2.056468e-01 1.921605e+00 -4.110380e-02 -2.085852e+00 
1 16 0 0 0 -4.384321e+00 2.093106e+00 3.256446e+00 2.619076e+00 3.637669e+00 1.850849e+00 1.962833e+00 3.140603e+00 -3.758111e+00 2.127423e-01 -2.054712e+00 1.542683e+00 8.519510e+00 4.863146e+00 5.350632e+00 -7.598229e+00 1.187865e+00 5.280165e+00 -8.907266e-01 -1.322953e+00 4.208870e-02 7.316759e-01 -2.643805e-01 -2.672444e+00 -3.275042e+00 1.395277e+00 4.487547e-01 1.762826e+00 -2.697874e+00 3.831886e+00 7.608455e-01 1.121329e+00 1.030036e-01 -1.673540e+00 -1.869063e+00 1.716864e+00 -2.811679e-01 1.946847e+00 7.588479e-03 -2.113709e+00 
