0; 2.866500e+01 
16; 2.893500e+01 
31; 2.876000e+01 
47; 2.858000e+01 
62; 2.841000e+01 
78; 2.822500e+01 
93; 2.805500e+01 
109; 2.788000e+01 
124; 2.770000e+01 
140; 2.752500e+01 
155; 2.734500e+01 
171; 2.717000e+01 
186; 27 
202; 2.681500e+01 
217; 2.664000e+01 
233; 2.662000e+01 
248; 2.660500e+01 
264; 2.658000e+01 
279; 2.654000e+01 
295; 2.651000e+01 
310; 2.649500e+01 
325; 2.648000e+01 
341; 2.647000e+01 
356; 2.646000e+01 
372; 2.645000e+01 
387; 2.644500e+01 
403; 2.645000e+01 
418; 2.646000e+01 
434; 2.647500e+01 
449; 2.648000e+01 
465; 2.649500e+01 
480; 2.648500e+01 
496; 2.647500e+01 
511; 2.646500e+01 
527; 2.645500e+01 
542; 2.644500e+01 
558; 2.644500e+01 
573; 2.644500e+01 
589; 2.644500e+01 
604; 2.644500e+01 
619; 2.644500e+01 
635; 2.644500e+01 
650; 2.644500e+01 
666; 2.651000e+01 
681; 2.657500e+01 
697; 2.664000e+01 
712; 2.670500e+01 
728; 2.677000e+01 
743; 2.683500e+01 
759; 2.690000e+01 
774; 2.696500e+01 
790; 2.703000e+01 
805; 2.709500e+01 
821; 2.716500e+01 
836; 2.723000e+01 
852; 2.729000e+01 
867; 2.704000e+01 
883; 2.709000e+01 
898; 2.693000e+01 
913; 2.688000e+01 
929; 2.683000e+01 
944; 2.678000e+01 
960; 2.677000e+01 
975; 2.673000e+01 
991; 2.669500e+01 
1006; 2.665500e+01 
1022; 2.662000e+01 
1037; 2.657500e+01 
1053; 2.649500e+01 
1068; 2.634500e+01 
1084; 2.579500e+01 
1099; 2.604000e+01 
1115; 2.607500e+01 
1130; 2.611000e+01 
1146; 2.613500e+01 
1161; 2.621000e+01 
1177; 2.627500e+01 
1192; 2.635000e+01 
1207; 2.642000e+01 
1223; 2.649500e+01 
1238; 2.649500e+01 
1254; 2.649500e+01 
1269; 2.649500e+01 
1285; 2.649500e+01 
1300; 2.649500e+01 
1316; 2.649500e+01 
1331; 2.649500e+01 
1347; 2.649500e+01 
